chrom	length	bases	mean	min	max
scaffold_37	158115	81405	0.51	0	609
scaffold_37_region	65558	63235	0.96	0	609
scaffold_38	156265	44502	0.28	0	537
scaffold_38_region	60703	18678	0.31	0	537
scaffold_39	155734	115645	0.74	0	682
scaffold_39_region	102598	109088	1.06	0	682
scaffold_40	154948	38757	0.25	0	748
scaffold_40_region	49836	18919	0.38	0	748
scaffold_41	153622	57863	0.38	0	570
scaffold_41_region	100556	33927	0.34	0	398
scaffold_42	153425	32287	0.21	0	538
scaffold_42_region	63634	23812	0.37	0	538
scaffold_43	150126	115282	0.77	0	606
scaffold_43_region	55238	98848	1.79	0	606
scaffold_44	149265	90822	0.61	0	692
scaffold_44_region	73416	82611	1.13	0	692
scaffold_45	149036	65376	0.44	0	604
scaffold_45_region	55414	41361	0.75	0	604
scaffold_46	147583	303801	2.06	0	664
scaffold_46_region	42356	25957	0.61	0	572
scaffold_47	145342	67213	0.46	0	662
scaffold_47_region	24308	31585	1.30	0	662
scaffold_48	140992	148985	1.06	0	1243
scaffold_48_region	40977	75660	1.85	0	1243
scaffold_49	140248	69127	0.49	0	576
scaffold_49_region	52897	22419	0.42	0	576
scaffold_50	139289	101639	0.73	0	1182
scaffold_50_region	87180	95443	1.09	0	1182
scaffold_51	137535	54583	0.40	0	740
scaffold_51_region	92580	51111	0.55	0	740
scaffold_52	136761	78675	0.58	0	664
scaffold_52_region	59795	34804	0.58	0	578
scaffold_53	135891	54675	0.40	0	658
scaffold_53_region	76923	51332	0.67	0	658
scaffold_54	134626	65198	0.48	0	582
scaffold_54_region	44794	13099	0.29	0	88
scaffold_55	133646	4436	0.03	0	28
scaffold_55_region	30356	311	0.01	0	4
scaffold_56	133394	139972	1.05	0	2766
scaffold_56_region	81573	73362	0.90	0	680
scaffold_57	132883	42735	0.32	0	554
scaffold_57_region	77153	34514	0.45	0	554
scaffold_58	132864	128609	0.97	0	782
scaffold_58_region	46138	104211	2.26	0	782
scaffold_59	131607	95999	0.73	0	620
scaffold_59_region	75240	67631	0.90	0	620
scaffold_60	131302	15856468	120.76	0	1335
scaffold_60_region	5342	968393	181.28	133	245
scaffold_61	131289	2804635	21.36	0	816
scaffold_61_region	11376	1242799	109.25	0	816
scaffold_62	130448	2069033	15.86	0	2615
scaffold_62_region	12807	484544	37.83	0	229
scaffold_63	129997	32193569	247.65	0	9321
scaffold_63_region	9746	6365429	653.13	0	2191
scaffold_64	129924	30060	0.23	0	525
scaffold_64_region	71698	27547	0.38	0	525
scaffold_65	129723	84499	0.65	0	614
scaffold_65_region	79592	78318	0.98	0	614
scaffold_66	129120	113966	0.88	0	3068
scaffold_66_region	73528	48920	0.67	0	354
scaffold_67	128614	49283	0.38	0	634
scaffold_67_region	30891	27558	0.89	0	564
scaffold_68	128552	141915	1.10	0	616
scaffold_68_region	87545	102156	1.17	0	616
scaffold_69	125362	3057582	24.39	0	3646
scaffold_69_region	82266	15435	0.19	0	300
scaffold_70	124340	64166	0.52	0	1421
scaffold_70_region	65543	48390	0.74	0	1421
scaffold_71	122804	376194	3.06	0	264
scaffold_71_region	32445	307358	9.47	0	264
scaffold_72	122534	54329	0.44	0	548
scaffold_72_region	79402	52497	0.66	0	548
scaffold_73	120999	138417	1.14	0	1258
scaffold_73_region	60853	122613	2.01	0	1258
scaffold_74	120851	94174	0.78	0	1110
scaffold_74_region	76380	75413	0.99	0	1110
scaffold_75	120373	42565	0.35	0	692
scaffold_75_region	67174	39425	0.59	0	692
scaffold_76	119861	41735	0.35	0	588
scaffold_76_region	59196	27121	0.46	0	588
scaffold_77	119812	32341	0.27	0	560
scaffold_77_region	98359	31933	0.32	0	560
scaffold_78	119291	130651	1.10	0	849
scaffold_78_region	70742	116993	1.65	0	849
scaffold_79	119096	29523	0.25	0	322
scaffold_79_region	60303	25158	0.42	0	322
scaffold_80	117894	72263	0.61	0	649
scaffold_80_region	71027	69094	0.97	0	649
scaffold_81	116818	89823	0.77	0	632
scaffold_81_region	53895	75273	1.40	0	632
scaffold_82	116772	23481	0.20	0	120
scaffold_82_region	55597	18199	0.33	0	120
scaffold_83	116415	38814	0.33	0	625
scaffold_83_region	58748	41766	0.71	0	625
scaffold_84	116399	67977	0.58	0	674
scaffold_84_region	41259	45070	1.09	0	674
scaffold_85	116356	59277	0.51	0	646
scaffold_85_region	54220	37836	0.70	0	646
scaffold_86	116240	29872	0.26	0	620
scaffold_86_region	53469	25297	0.47	0	620
scaffold_87	116078	32723	0.28	0	546
scaffold_87_region	70235	31055	0.44	0	546
scaffold_88	115868	62010	0.54	0	698
scaffold_88_region	27853	33559	1.20	0	698
scaffold_89	113520	583669	5.14	0	4729
scaffold_89_region	6003	10882	1.81	0	32
scaffold_90	112829	59453	0.53	0	738
scaffold_90_region	50001	52984	1.06	0	738
scaffold_91	112277	260667	2.32	0	708
scaffold_91_region	39028	206135	5.28	0	708
scaffold_92	111554	186923	1.68	0	576
scaffold_92_region	42370	133166	3.14	0	97
scaffold_93	111422	33870	0.30	0	106
scaffold_93_region	34400	16242	0.47	0	27
scaffold_94	111050	91351	0.82	0	1312
scaffold_94_region	63703	67037	1.05	0	720
scaffold_95	110931	82123	0.74	0	1173
scaffold_95_region	66370	74060	1.12	0	1173
scaffold_96	110900	111264	1.00	0	644
scaffold_96_region	67454	65471	0.97	0	644
scaffold_97	110337	24681	0.22	0	548
scaffold_97_region	59191	21029	0.36	0	548
scaffold_98	109651	271228	2.47	0	78
scaffold_98_region	33395	241782	7.24	0	78
scaffold_99	108996	70235	0.64	0	647
scaffold_99_region	78623	74310	0.95	0	647
scaffold_100	108698	71218	0.66	0	588
scaffold_100_region	54547	34152	0.63	0	261
scaffold_101	108677	46740	0.43	0	648
scaffold_101_region	8201	44	0.01	0	2
scaffold_102	108341	105900	0.98	0	692
scaffold_102_region	60546	74199	1.23	0	692
scaffold_103	108222	305459	2.82	0	630
scaffold_103_region	22906	283336	12.37	0	630
scaffold_104	108155	58941	0.54	0	560
scaffold_104_region	51696	50405	0.98	0	560
scaffold_105	107782	38440	0.36	0	658
scaffold_105_region	52166	17110	0.33	0	26
scaffold_106	107167	35802	0.33	0	704
scaffold_106_region	21158	4252	0.20	0	7
scaffold_107	107048	82272	0.77	0	618
scaffold_107_region	51197	52085	1.02	0	543
scaffold_108	106420	57696	0.54	0	742
scaffold_108_region	63568	53081	0.84	0	742
scaffold_109	105471	68972	0.65	0	710
scaffold_109_region	49733	63511	1.28	0	710
scaffold_110	104545	29314	0.28	0	161
scaffold_110_region	50702	17422	0.34	0	26
scaffold_111	104234	65992	0.63	0	1630
scaffold_111_region	23807	14929	0.63	0	629
scaffold_112	103734	35090	0.34	0	555
scaffold_112_region	54183	8593	0.16	0	8
scaffold_113	103452	24296	0.23	0	616
scaffold_113_region	39950	17633	0.44	0	616
scaffold_114	102432	72507	0.71	0	684
scaffold_114_region	50347	52444	1.04	0	684
scaffold_115	102382	34616	0.34	0	662
scaffold_115_region	56924	30448	0.53	0	662
scaffold_116	102021	56170	0.55	0	606
scaffold_116_region	42776	33214	0.78	0	606
scaffold_117	101561	81914	0.81	0	1202
scaffold_117_region	33076	35780	1.08	0	524
scaffold_118	101488	36224	0.36	0	372
scaffold_118_region	51157	19241	0.38	0	372
scaffold_119	101190	97822	0.97	0	1244
scaffold_119_region	56260	88552	1.57	0	1244
scaffold_120	100779	36373	0.36	0	638
scaffold_120_region	42931	19044	0.44	0	638
scaffold_121	100725	18074	0.18	0	334
scaffold_121_region	45630	14553	0.32	0	334
scaffold_122	100488	66365	0.66	0	1538
scaffold_122_region	35573	45047	1.27	0	1538
scaffold_123	100407	91107	0.91	0	624
scaffold_123_region	49057	77576	1.58	0	624
scaffold_124	100406	47003	0.47	0	552
scaffold_124_region	38305	45008	1.17	0	552
scaffold_125	100391	51695	0.51	0	440
scaffold_125_region	56629	24665	0.44	0	440
scaffold_126	100096	48584	0.49	0	500
scaffold_126_region	46944	29231	0.62	0	248
scaffold_127	100010	45520	0.46	0	590
scaffold_127_region	39719	28503	0.72	0	440
scaffold_128	99842	45553	0.46	0	542
scaffold_128_region	43142	34312	0.80	0	18
scaffold_129	99222	37360	0.38	0	764
scaffold_129_region	37489	32309	0.86	0	764
scaffold_130	99201	39561	0.40	0	544
scaffold_130_region	33606	12232	0.36	0	452
scaffold_131	99104	33824	0.34	0	544
scaffold_131_region	37877	16574	0.44	0	544
scaffold_132	98697	64503	0.65	0	736
scaffold_132_region	42091	34772	0.83	0	736
scaffold_133	98473	22668	0.23	0	105
scaffold_133_region	39811	8618	0.22	0	12
scaffold_134	97881	49619	0.51	0	598
scaffold_134_region	33366	42129	1.26	0	598
scaffold_135	97839	56303	0.58	0	1688
scaffold_135_region	34971	46784	1.34	0	1688
scaffold_136	97598	42941	0.44	0	1108
scaffold_136_region	49224	39141	0.80	0	1108
scaffold_137	97537	27642	0.28	0	662
scaffold_137_region	40724	21411	0.53	0	662
scaffold_138	97316	62046	0.64	0	694
scaffold_138_region	56178	57460	1.02	0	648
scaffold_139	96603	48707	0.50	0	670
scaffold_139_region	55771	20069	0.36	0	13
scaffold_140	95957	60602	0.63	0	674
scaffold_140_region	22612	35942	1.59	0	674
scaffold_141	95931	120346	1.25	0	1453
scaffold_141_region	43961	42027	0.96	0	688
scaffold_142	95771	66498	0.69	0	2372
scaffold_142_region	36848	6083	0.17	0	20
scaffold_143	95588	69088	0.72	0	588
scaffold_143_region	31081	41429	1.33	0	588
scaffold_144	95500	49995	0.52	0	26
scaffold_144_region	9923	5198	0.52	0	11
scaffold_145	95414	21122	0.22	0	519
scaffold_145_region	35506	13348	0.38	0	519
scaffold_146	95066	24776	0.26	0	584
scaffold_146_region	26385	16204	0.61	0	584
scaffold_147	94957	167573	1.76	0	3912
scaffold_147_region	51370	142732	2.78	0	3912
scaffold_148	94907	67475	0.71	0	665
scaffold_148_region	62396	62172	1.00	0	665
scaffold_149	94861	6178	0.07	0	14
scaffold_149_region	24261	2757	0.11	0	6
scaffold_150	94765	33479	0.35	0	574
scaffold_150_region	6172	216	0.03	0	8
scaffold_151	94626	69828	0.74	0	640
scaffold_151_region	64473	67251	1.04	0	640
scaffold_152	94521	44316	0.47	0	1401
scaffold_152_region	57097	14513	0.25	0	252
scaffold_153	94470	45863	0.49	0	528
scaffold_153_region	53141	21493	0.40	0	528
scaffold_154	94381	51246	0.54	0	610
scaffold_154_region	28122	34529	1.23	0	610
scaffold_155	94342	34434	0.36	0	494
scaffold_155_region	32971	16544	0.50	0	289
scaffold_156	94148	45810	0.49	0	642
scaffold_156_region	38500	17396	0.45	0	292
scaffold_157	93866	32726	0.35	0	636
scaffold_157_region	34598	29079	0.84	0	636
scaffold_158	93461	73875	0.79	0	594
scaffold_158_region	50433	54524	1.08	0	530
scaffold_159	93408	29772	0.32	0	664
scaffold_159_region	47268	19608	0.41	0	664
scaffold_160	93361	19085	0.20	0	516
scaffold_160_region	33310	15392	0.46	0	516
scaffold_161	93303	32157	0.34	0	604
scaffold_161_region	53255	24730	0.46	0	604
scaffold_162	93089	251753	2.70	0	617
scaffold_162_region	31002	224662	7.25	0	617
scaffold_163	93063	40263	0.43	0	572
scaffold_163_region	37019	31632	0.85	0	572
scaffold_164	93060	60549	0.65	0	614
scaffold_164_region	34316	41206	1.20	0	614
scaffold_165	93004	21204	0.23	0	584
scaffold_165_region	36567	17406	0.48	0	584
scaffold_166	92908	61855	0.67	0	668
scaffold_166_region	72838	50256	0.69	0	668
scaffold_167	92242	79615	0.86	0	652
scaffold_167_region	39159	65870	1.68	0	652
scaffold_168	91870	21068	0.23	0	540
scaffold_168_region	39153	16124	0.41	0	540
scaffold_169	91569	33184	0.36	0	284
scaffold_169_region	19747	18455	0.93	0	16
scaffold_170	91069	14277	0.16	0	26
scaffold_170_region	29092	7864	0.27	0	10
scaffold_171	91068	59715	0.66	0	734
scaffold_171_region	30236	42487	1.41	0	734
scaffold_172	90834	13409	0.15	0	20
scaffold_172_region	48599	11870	0.24	0	20
scaffold_173	90778	71226	0.78	0	660
scaffold_173_region	35083	42732	1.22	0	660
scaffold_174	90771	26865	0.30	0	324
scaffold_174_region	33615	20916	0.62	0	324
scaffold_175	90751	53429	0.59	0	556
scaffold_175_region	22604	28672	1.27	0	556
scaffold_176	90477	63379	0.70	0	420
scaffold_176_region	59670	30712	0.51	0	392
scaffold_177	90367	68640	0.76	0	402
scaffold_177_region	32643	4293	0.13	0	12
scaffold_178	90342	60716	0.67	0	1066
scaffold_178_region	30134	62472	2.07	0	1066
scaffold_179	89989	25231	0.28	0	540
scaffold_179_region	26479	21017	0.79	0	540
scaffold_180	89875	31998	0.36	0	594
scaffold_180_region	38822	18352	0.47	0	594
scaffold_181	89803	27373	0.30	0	48
scaffold_181_region	41843	18152	0.43	0	18
scaffold_182	89655	63229	0.71	0	494
scaffold_182_region	20854	22391	1.07	0	494
scaffold_183	89622	63998	0.71	0	654
scaffold_183_region	41818	65267	1.56	0	654
scaffold_184	89584	33371	0.37	0	640
scaffold_184_region	30833	5449	0.18	0	15
scaffold_185	89514	37701	0.42	0	572
scaffold_185_region	46441	35152	0.76	0	572
scaffold_186	89470	58238	0.65	0	634
scaffold_186_region	55340	61933	1.12	0	634
scaffold_187	89409	52943	0.59	0	696
scaffold_187_region	30678	34731	1.13	0	696
scaffold_188	89260	67798	0.76	0	634
scaffold_188_region	50053	65356	1.31	0	634
scaffold_189	89238	101472	1.14	0	1370
scaffold_189_region	32703	85360	2.61	0	1370
scaffold_190	88747	31081	0.35	0	618
scaffold_190_region	35878	23674	0.66	0	618
scaffold_191	88583	22524	0.25	0	46
scaffold_191_region	41195	17761	0.43	0	16
scaffold_192	88406	34081	0.39	0	572
scaffold_192_region	43810	31945	0.73	0	572
scaffold_193	88242	84804	0.96	0	649
scaffold_193_region	26115	77229	2.96	0	649
scaffold_194	87752	170800	1.95	0	213
scaffold_194_region	24416	156607	6.41	0	213
scaffold_195	87672	76061	0.87	0	1164
scaffold_195_region	49903	65958	1.32	0	1164
scaffold_196	87553	16918	0.19	0	588
scaffold_196_region	17995	13128	0.73	0	588
scaffold_197	87481	52331	0.60	0	599
scaffold_197_region	32115	15170	0.47	0	18
scaffold_198	87450	26218	0.30	0	512
scaffold_198_region	61443	24826	0.40	0	512
scaffold_199	87365	164854	1.89	0	75
scaffold_199_region	20284	151505	7.47	0	75
scaffold_200	87307	85313	0.98	0	647
scaffold_200_region	48866	68869	1.41	0	647
scaffold_201	87064	15845	0.18	0	88
scaffold_201_region	25247	3149	0.12	0	10
scaffold_202	87061	20477	0.24	0	652
scaffold_202_region	40410	17107	0.42	0	652
scaffold_203	86947	86469	0.99	0	578
scaffold_203_region	38330	54804	1.43	0	578
scaffold_204	86886	49890	0.57	0	654
scaffold_204_region	51619	42614	0.83	0	654
scaffold_205	86609	12838	0.15	0	10
scaffold_205_region	33248	7197	0.22	0	8
scaffold_206	86559	64771	0.75	0	728
scaffold_206_region	39454	56866	1.44	0	728
scaffold_207	86475	91704	1.06	0	1414
scaffold_207_region	24082	49586	2.06	0	690
scaffold_208	86397	8291	0.10	0	22
scaffold_208_region	32314	5571	0.17	0	22
scaffold_209	86273	108372	1.26	0	585
scaffold_209_region	44779	71775	1.60	0	585
scaffold_210	85893	37509	0.44	0	1294
scaffold_210_region	24838	3767	0.15	0	64
scaffold_211	85654	45283	0.53	0	660
scaffold_211_region	32085	20016	0.62	0	608
scaffold_212	85631	19470	0.23	0	604
scaffold_212_region	41611	5534	0.13	0	12
scaffold_213	85554	73578	0.86	0	624
scaffold_213_region	50223	67941	1.35	0	624
scaffold_214	85457	64469	0.75	0	1176
scaffold_214_region	44319	61095	1.38	0	1176
scaffold_215	85150	37334	0.44	0	636
scaffold_215_region	53539	35490	0.66	0	636
scaffold_216	84998	21654	0.25	0	552
scaffold_216_region	15931	15530	0.97	0	552
scaffold_217	84546	26448	0.31	0	133
scaffold_217_region	44318	23806	0.54	0	133
scaffold_218	84526	28514	0.34	0	446
scaffold_218_region	41750	23479	0.56	0	446
scaffold_219	84396	75103	0.89	0	1812
scaffold_219_region	41901	55583	1.33	0	1812
scaffold_220	84377	21144	0.25	0	178
scaffold_220_region	17505	16734	0.96	0	178
scaffold_221	84294	80295	0.95	0	688
scaffold_221_region	38052	82450	2.17	0	688
scaffold_222	84262	32373	0.38	0	597
scaffold_222_region	45573	18864	0.41	0	578
scaffold_223	84135	30481	0.36	0	558
scaffold_223_region	31801	30656	0.96	0	558
scaffold_224	84095	32991	0.39	0	198
scaffold_224_region	28995	13757	0.47	0	190
scaffold_225	83713	25095	0.30	0	594
scaffold_225_region	20099	15783	0.79	0	594
scaffold_226	83653	92002	1.10	0	620
scaffold_226_region	54125	77451	1.43	0	620
scaffold_227	83601	5817	0.07	0	14
scaffold_227_region	35780	3800	0.11	0	14
scaffold_228	83598	6989	0.08	0	13
scaffold_228_region	25161	3639	0.14	0	10
scaffold_229	83545	63481	0.76	0	592
scaffold_229_region	44612	55741	1.25	0	592
scaffold_230	83363	44973	0.54	0	750
scaffold_230_region	30199	27181	0.90	0	614
scaffold_231	83346	9472	0.11	0	22
scaffold_231_region	38915	7773	0.20	0	10
scaffold_232	83097	83683928	1007.06	0	1840630
scaffold_232_region	2319	1995591	860.54	0	2826
scaffold_233	82896	33697	0.41	0	614
scaffold_233_region	24707	5104	0.21	0	13
scaffold_234	82696	32142	0.39	0	532
scaffold_234_region	43112	23109	0.54	0	532
scaffold_235	82682	116059	1.40	0	637
scaffold_235_region	19074	100336	5.26	0	637
scaffold_236	82633	22175	0.27	0	528
scaffold_236_region	45461	11220	0.25	0	528
scaffold_237	82499	59971	0.73	0	628
scaffold_237_region	36181	45162	1.25	0	628
scaffold_238	82404	28627	0.35	0	695
scaffold_238_region	10875	2089	0.19	0	6
scaffold_239	82333	20220	0.25	0	552
scaffold_239_region	24254	2373	0.10	0	6
scaffold_240	82257	16570	0.20	0	322
scaffold_240_region	16634	795	0.05	0	4
scaffold_241	82195	27384	0.33	0	309
scaffold_241_region	33819	11197	0.33	0	282
scaffold_242	82051	40844	0.50	0	552
scaffold_242_region	22332	28007	1.25	0	552
scaffold_243	81919	42125	0.51	0	586
scaffold_243_region	35649	24658	0.69	0	586
scaffold_244	81848	94814	1.16	0	1700
scaffold_244_region	13790	25406	1.84	0	674
scaffold_245	81815	23832	0.29	0	494
scaffold_245_region	50389	28044	0.56	0	494
scaffold_246	81541	39039	0.48	0	624
scaffold_246_region	19831	14976	0.76	0	624
scaffold_247	81518	41885	0.51	0	638
scaffold_247_region	34665	28503	0.82	0	638
scaffold_248	81359	14621	0.18	0	80
scaffold_248_region	34067	4922	0.14	0	12
scaffold_249	81336	79785	0.98	0	1740
scaffold_249_region	40839	74088	1.81	0	1740
scaffold_250	81314	47503	0.58	0	1196
scaffold_250_region	46930	38588	0.82	0	1196
scaffold_251	80977	61135	0.75	0	604
scaffold_251_region	26747	36918	1.38	0	604
scaffold_252	80700	34463	0.43	0	616
scaffold_252_region	26279	27316	1.04	0	616
scaffold_253	80618	53950	0.67	0	245
scaffold_253_region	15252	3141	0.21	0	11
scaffold_254	80545	41019	0.51	0	600
scaffold_254_region	30377	36624	1.21	0	600
scaffold_255	80508	27915	0.35	0	584
scaffold_255_region	30134	26193	0.87	0	584
scaffold_256	80387	23974	0.30	0	516
scaffold_256_region	43577	19525	0.45	0	516
scaffold_257	80195	31813	0.40	0	36
scaffold_257_region	41630	26243	0.63	0	13
scaffold_258	79992	23960	0.30	0	618
scaffold_258_region	33491	5385	0.16	0	8
scaffold_259	79986	39035	0.49	0	44
scaffold_259_region	44184	19880	0.45	0	34
scaffold_260	79917	59023	0.74	0	604
scaffold_260_region	25658	34857	1.36	0	554
scaffold_261	79765	57385	0.72	0	646
scaffold_261_region	18285	37514	2.05	0	587
scaffold_262	79619	34964	0.44	0	524
scaffold_262_region	55784	30486	0.55	0	524
scaffold_263	79529	64973	0.82	0	28
scaffold_263_region	32620	63242	1.94	0	28
scaffold_264	79494	33062	0.42	0	163
scaffold_264_region	27259	8928	0.33	0	11
scaffold_265	79369	65727	0.83	0	548
scaffold_265_region	42138	51854	1.23	0	548
scaffold_266	79292	97722	1.23	0	576
scaffold_266_region	21853	74997	3.43	0	576
scaffold_267	79162	43678	0.55	0	588
scaffold_267_region	36523	37432	1.02	0	588
scaffold_268	79050	26573	0.34	0	526
scaffold_268_region	24320	8132	0.33	0	62
scaffold_269	78799	33489	0.42	0	564
scaffold_269_region	32885	6245	0.19	0	8
scaffold_270	78776	45235	0.57	0	672
scaffold_270_region	16150	14292	0.88	0	672
scaffold_271	78770	63659	0.81	0	600
scaffold_271_region	48611	51332	1.06	0	600
scaffold_272	78736	74077	0.94	0	1313
scaffold_272_region	40869	62545	1.53	0	1313
scaffold_273	78718	61384	0.78	0	1616
scaffold_273_region	26499	25823	0.97	0	632
scaffold_274	78671	26145	0.33	0	616
scaffold_274_region	35876	11602	0.32	0	276
scaffold_275	78518	20743	0.26	0	564
scaffold_275_region	27813	16770	0.60	0	564
scaffold_276	78387	37522	0.48	0	572
scaffold_276_region	42535	42793	1.01	0	572
scaffold_277	78352	26032	0.33	0	630
scaffold_277_region	22114	14647	0.66	0	630
scaffold_278	77644	50083	0.65	0	592
scaffold_278_region	20613	13093	0.64	0	300
scaffold_279	77509	76837	0.99	0	720
scaffold_279_region	42374	66809	1.58	0	720
scaffold_280	77491	52526	0.68	0	1696
scaffold_280_region	24052	40969	1.70	0	1696
scaffold_281	77346	82139	1.06	0	598
scaffold_281_region	17751	28501	1.61	0	598
scaffold_282	77214	48095	0.62	0	1174
scaffold_282_region	21807	43466	1.99	0	1174
scaffold_283	77159	37007	0.48	0	296
scaffold_283_region	41100	21497	0.52	0	296
scaffold_284	77086	36385	0.47	0	550
scaffold_284_region	23800	32122	1.35	0	550
scaffold_285	76804	74485	0.97	0	632
scaffold_285_region	37787	49105	1.30	0	632
scaffold_286	76719	44186	0.58	0	540
scaffold_286_region	25620	27974	1.09	0	509
scaffold_287	76669	37177	0.48	0	646
scaffold_287_region	23741	1257	0.05	0	16
scaffold_288	76589	32937	0.43	0	570
scaffold_288_region	37063	30715	0.83	0	570
scaffold_289	76531	21118	0.28	0	620
scaffold_289_region	19620	1826	0.09	0	8
scaffold_290	76368	54023	0.71	0	614
scaffold_290_region	30242	55352	1.83	0	614
scaffold_291	76343	41195	0.54	0	602
scaffold_291_region	46701	36397	0.78	0	602
scaffold_292	75948	25136	0.33	0	596
scaffold_292_region	11165	7500	0.67	0	19
scaffold_293	75866	20553	0.27	0	638
scaffold_293_region	23067	18249	0.79	0	638
scaffold_294	75830	7419	0.10	0	10
scaffold_294_region	15455	5037	0.33	0	10
scaffold_295	75806	19460	0.26	0	620
scaffold_295_region	47359	18382	0.39	0	620
scaffold_296	75742	23778	0.31	0	546
scaffold_296_region	31861	21997	0.69	0	546
scaffold_297	75702	25310	0.33	0	206
scaffold_297_region	31362	6426	0.20	0	17
scaffold_298	75656	13823	0.18	0	290
scaffold_298_region	24560	2435	0.10	0	4
scaffold_299	75582	18962	0.25	0	16
scaffold_299_region	46230	20133	0.44	0	16
scaffold_300	75428	15456	0.20	0	93
scaffold_300_region	21826	4689	0.21	0	12
scaffold_301	75401	21451	0.28	0	626
scaffold_301_region	31987	8805	0.28	0	20
scaffold_302	75346	50895	0.68	0	602
scaffold_302_region	52569	40724	0.77	0	576
scaffold_303	75276	35701	0.47	0	754
scaffold_303_region	25448	32421	1.27	0	754
scaffold_304	75225	26070	0.35	0	610
scaffold_304_region	55273	37776	0.68	0	610
scaffold_305	75218	51882	0.69	0	1110
scaffold_305_region	35991	38723	1.08	0	1110
scaffold_306	75162	74276	0.99	0	615
scaffold_306_region	30828	77409	2.51	0	615
scaffold_307	75133	54111	0.72	0	856
scaffold_307_region	17131	13241	0.77	0	23
scaffold_308	75133	28950	0.39	0	634
scaffold_308_region	28600	20670	0.72	0	634
scaffold_309	75066	18587	0.25	0	496
scaffold_309_region	14437	2288	0.16	0	7
scaffold_310	74996	31457	0.42	0	554
scaffold_310_region	41537	19290	0.46	0	520
scaffold_311	74974	63422	0.85	0	568
scaffold_311_region	47942	62137	1.30	0	568
scaffold_312	74952	13260	0.18	0	47
scaffold_312_region	33939	4585	0.14	0	12
scaffold_313	74537	18069	0.24	0	640
scaffold_313_region	23893	15400	0.64	0	640
scaffold_314	74373	33706	0.45	0	570
scaffold_314_region	13554	25529	1.88	0	570
scaffold_315	74273	28857	0.39	0	652
scaffold_315_region	25054	26661	1.06	0	652
scaffold_316	73912	24783	0.34	0	497
