chrom	length	bases	mean	min	max
scaffold_49	196271	322753	1.64	0	2644
scaffold_49_region	58848	182998	3.11	0	210
scaffold_50	196094	954379	4.87	0	20638
scaffold_50_region	82342	324854	3.95	0	404
scaffold_51	195978	1262259	6.44	0	36428
scaffold_51_region	94818	1088985	11.49	0	36428
scaffold_52	195875	749396	3.83	0	1933
scaffold_52_region	89054	595540	6.69	0	215
scaffold_53	195720	977701	5.00	0	1656
scaffold_53_region	87265	539341	6.18	0	247
scaffold_54	195626	980134	5.01	0	25674
scaffold_54_region	48256	160643	3.33	0	309
scaffold_55	195568	613996	3.14	0	8172
scaffold_55_region	112989	560978	4.96	0	8172
scaffold_56	195544	1173456	6.00	0	5463
scaffold_56_region	65450	836973	12.79	0	5463
scaffold_57	195528	1367265	6.99	0	10230
scaffold_57_region	74768	537675	7.19	0	221
scaffold_58	195199	1091646	5.59	0	7996
scaffold_58_region	51350	142768	2.78	0	184
scaffold_59	194855	359670	1.85	0	710
scaffold_59_region	69366	181222	2.61	0	166
scaffold_60	194042	405562	2.09	0	6843
scaffold_60_region	22591	84258	3.73	0	2171
scaffold_61	193232	836121	4.33	0	4150
scaffold_61_region	68753	240292	3.50	0	130
scaffold_62	192483	272514	1.42	0	1520
scaffold_62_region	56809	138992	2.45	0	526
scaffold_63	192077	4691892	24.43	0	88172
scaffold_63_region	59167	109730	1.85	0	139
scaffold_64	191282	861055	4.50	0	4545
scaffold_64_region	45416	152492	3.36	0	138
scaffold_65	191030	624295	3.27	0	1188
scaffold_65_region	73560	371948	5.06	0	269
scaffold_66	190381	293409	1.54	0	2447
scaffold_66_region	68954	131674	1.91	0	174
scaffold_67	188334	1022543	5.43	0	3021
scaffold_67_region	44481	693564	15.59	0	601
scaffold_68	187937	823472	4.38	0	7254
scaffold_68_region	83070	258643	3.11	0	391
scaffold_69	187922	227909	1.21	0	997
scaffold_69_region	42888	95828	2.23	0	997
scaffold_70	187137	481971	2.58	0	1473
scaffold_70_region	75788	221556	2.92	0	125
scaffold_71	186328	552362	2.96	0	6377
scaffold_71_region	62544	310457	4.96	0	145
scaffold_72	185201	1078000	5.82	0	2313
scaffold_72_region	76265	763315	10.01	0	478
scaffold_73	185179	749329	4.05	0	5950
scaffold_73_region	81022	588473	7.26	0	5950
scaffold_74	185105	1275102	6.89	0	3488
scaffold_74_region	58134	601675	10.35	0	641
scaffold_75	183340	689387	3.76	0	6458
scaffold_75_region	79992	584167	7.30	0	6458
scaffold_76	182642	330827	1.81	0	1215
scaffold_76_region	58855	140770	2.39	0	143
scaffold_77	181543	707257	3.90	0	3019
scaffold_77_region	67384	217427	3.23	0	846
scaffold_78	181022	336518	1.86	0	1354
scaffold_78_region	92466	240048	2.60	0	1354
scaffold_79	180378	594412	3.30	0	7899
scaffold_79_region	61394	295357	4.81	0	175
scaffold_80	180151	297906	1.65	0	535
scaffold_80_region	40865	108407	2.65	0	117
scaffold_81	180027	393368	2.19	0	342
scaffold_81_region	50300	252264	5.02	0	120
scaffold_82	179213	544876	3.04	0	342
scaffold_82_region	95049	500983	5.27	0	342
scaffold_83	178484	513476	2.88	0	3764
scaffold_83_region	52520	130053	2.48	0	338
scaffold_84	178273	219108	1.23	0	1015
scaffold_84_region	41103	92379	2.25	0	110
scaffold_85	178075	4245777	23.84	0	17761
scaffold_85_region	65113	262376	4.03	0	113
scaffold_86	178047	538294	3.02	0	4850
scaffold_86_region	58617	241826	4.13	0	160
scaffold_87	177289	428264	2.42	0	996
scaffold_87_region	57333	202677	3.54	0	218
scaffold_88	176781	2897296	16.39	0	4405
scaffold_88_region	48989	239235	4.88	0	157
scaffold_89	176663	535760	3.03	0	3204
scaffold_89_region	38173	249683	6.54	0	486
scaffold_90	176536	432334	2.45	0	1511
scaffold_90_region	66016	324749	4.92	0	292
scaffold_91	176312	565976	3.21	0	3438
scaffold_91_region	58344	221407	3.79	0	188
scaffold_92	175583	2227301	12.69	0	14124
scaffold_92_region	61285	380851	6.21	0	164
scaffold_93	175281	943742	5.38	0	11799
scaffold_93_region	80383	514944	6.41	0	3536
scaffold_94	174871	396933	2.27	0	1511
scaffold_94_region	64866	107708	1.66	0	282
scaffold_95	173419	754618	4.35	0	13487
scaffold_95_region	51013	152504	2.99	0	73
scaffold_96	173074	3384710	19.56	0	6084
scaffold_96_region	45442	2952345	64.97	0	6084
scaffold_97	172649	346932	2.01	0	783
scaffold_97_region	71284	176775	2.48	0	288
scaffold_98	172586	774023	4.48	0	1655
scaffold_98_region	80612	220902	2.74	0	313
scaffold_99	172544	714840	4.14	0	14476
scaffold_99_region	46496	37821	0.81	0	86
scaffold_100	172446	1290719	7.48	0	2294
scaffold_100_region	78431	892335	11.38	0	521
scaffold_101	172275	860988	5.00	0	15023
scaffold_101_region	73500	386208	5.25	0	172
scaffold_102	171613	1115980	6.50	0	2496
scaffold_102_region	51219	125270	2.45	0	184
scaffold_103	171533	893824	5.21	0	6072
scaffold_103_region	59885	698475	11.66	0	6072
scaffold_104	171030	852591	4.99	0	4186
scaffold_104_region	89410	611705	6.84	0	235
scaffold_105	170903	855899	5.01	0	2212
scaffold_105_region	75282	595421	7.91	0	353
scaffold_106	169885	191711	1.13	0	456
scaffold_106_region	51836	109839	2.12	0	456
scaffold_107	169371	1123169	6.63	0	4748
scaffold_107_region	37710	257018	6.82	0	448
scaffold_108	168834	218479	1.29	0	935
scaffold_108_region	9484	21811	2.30	0	98
scaffold_109	168488	461253	2.74	0	638
scaffold_109_region	42766	372628	8.71	0	246
scaffold_110	168042	5286371	31.46	0	24967
scaffold_110_region	48122	111690	2.32	0	113
scaffold_111	168003	735249	4.38	0	7031
scaffold_111_region	72501	422845	5.83	0	410
scaffold_112	167007	29209489	174.90	0	111921
scaffold_112_region	5460	1354	0.25	0	26
scaffold_113	166294	606632	3.65	0	2884
scaffold_113_region	51028	146484	2.87	0	228
scaffold_114	165975	1049985	6.33	0	5733
scaffold_114_region	30295	203014	6.70	0	454
scaffold_115	164146	1181174	7.20	0	10432
scaffold_115_region	54118	286773	5.30	0	166
scaffold_116	164131	448829	2.73	0	538
scaffold_116_region	43819	364112	8.31	0	538
scaffold_117	163749	127259	0.78	0	180
scaffold_117_region	49693	67034	1.35	0	168
scaffold_118	162657	357381	2.20	0	2352
scaffold_118_region	20705	54688	2.64	0	81
scaffold_119	162364	636772	3.92	0	2583
scaffold_119_region	48509	236424	4.87	0	222
scaffold_120	161998	753640	4.65	0	9711
scaffold_120_region	25710	83222	3.24	0	1044
scaffold_121	161866	230465	1.42	0	500
scaffold_121_region	39579	94779	2.39	0	500
scaffold_122	161638	684643	4.24	0	11013
scaffold_122_region	69809	413898	5.93	0	11013
scaffold_123	161573	534872	3.31	0	1079
scaffold_123_region	44849	124335	2.77	0	154
scaffold_124	161247	482800	2.99	0	2379
scaffold_124_region	42248	133900	3.17	0	196
scaffold_125	161229	484020	3.00	0	3056
scaffold_125_region	69258	274445	3.96	0	2169
scaffold_126	160813	574947	3.58	0	3957
scaffold_126_region	57354	225347	3.93	0	453
scaffold_127	160184	957679	5.98	0	10179
scaffold_127_region	90602	339894	3.75	0	186
scaffold_128	160168	737220	4.60	0	1533
scaffold_128_region	48129	458087	9.52	0	234
scaffold_129	160097	241506	1.51	0	1852
scaffold_129_region	17089	24088	1.41	0	60
scaffold_130	159856	379309	2.37	0	7442
scaffold_130_region	49187	126031	2.56	0	134
scaffold_131	158669	210207	1.32	0	845
scaffold_131_region	22932	88681	3.87	0	845
scaffold_132	158516	855544	5.40	0	4587
scaffold_132_region	37791	339791	8.99	0	418
scaffold_133	158504	301373	1.90	0	1892
scaffold_133_region	45697	175962	3.85	0	641
scaffold_134	158013	174101	1.10	0	1302
scaffold_134_region	39874	45167	1.13	0	80
scaffold_135	157864	852877	5.40	0	7031
scaffold_135_region	66791	655470	9.81	0	351
scaffold_136	157824	409106	2.59	0	8190
scaffold_136_region	57760	280226	4.85	0	8190
scaffold_137	157610	463096	2.94	0	3027
scaffold_137_region	42946	87513	2.04	0	346
scaffold_138	157485	306627	1.95	0	1422
scaffold_138_region	5059	4835	0.96	0	156
scaffold_139	157454	243017	1.54	0	521
scaffold_139_region	30635	90086	2.94	0	340
scaffold_140	157188	532180	3.39	0	2228
scaffold_140_region	27595	113555	4.12	0	1456
scaffold_141	156972	670690	4.27	0	4073
scaffold_141_region	30983	44310	1.43	0	212
scaffold_142	156200	196664	1.26	0	1112
scaffold_142_region	26491	30793	1.16	0	186
scaffold_143	155646	1131988	7.27	0	11740
scaffold_143_region	37454	270323	7.22	0	162
scaffold_144	155026	485916	3.13	0	4920
scaffold_144_region	48673	357165	7.34	0	4920
scaffold_145	154754	813351	5.26	0	30068
scaffold_145_region	29428	604502	20.54	0	30068
scaffold_146	154557	1391826	9.01	0	8711
scaffold_146_region	36238	81921	2.26	0	94
scaffold_147	154506	371307	2.40	0	502
scaffold_147_region	48429	274272	5.66	0	217
scaffold_148	154422	413149	2.68	0	5957
scaffold_148_region	25117	35551	1.42	0	88
scaffold_149	153403	451485	2.94	0	4546
scaffold_149_region	30431	121578	4.00	0	125
scaffold_150	153305	146568	0.96	0	368
scaffold_150_region	36356	40373	1.11	0	162
scaffold_151	153255	1187801	7.75	0	6335
scaffold_151_region	37506	142417	3.80	0	360
scaffold_152	153078	6972461	45.55	0	48790
scaffold_152_region	34218	3391656	99.12	0	48790
scaffold_153	152522	527143	3.46	0	6139
scaffold_153_region	40212	60552	1.51	0	435
scaffold_154	152364	344786	2.26	0	909
scaffold_154_region	30819	60105	1.95	0	211
scaffold_155	151761	1611510	10.62	0	7852
scaffold_155_region	57226	114900	2.01	0	95
scaffold_156	151515	306301	2.02	0	2486
scaffold_156_region	22729	25774	1.13	0	84
scaffold_157	151421	370014	2.44	0	1163
scaffold_157_region	50323	227707	4.52	0	236
scaffold_158	149991	729808	4.87	0	4467
scaffold_158_region	47749	296582	6.21	0	560
scaffold_159	149592	263981	1.76	0	125
scaffold_159_region	67388	219244	3.25	0	125
scaffold_160	149449	271040	1.81	0	2394
scaffold_160_region	50569	81830	1.62	0	70
scaffold_161	149347	344954	2.31	0	3843
scaffold_161_region	52966	159524	3.01	0	168
scaffold_162	148955	429088	2.88	0	7982
scaffold_162_region	36596	42068	1.15	0	58
scaffold_163	147985	372536	2.52	0	872
scaffold_163_region	59958	282225	4.71	0	126
scaffold_164	147856	501032	3.39	0	8157
scaffold_164_region	17795	51457	2.89	0	207
scaffold_165	147014	468755	3.19	0	1730
scaffold_165_region	51075	230780	4.52	0	153
scaffold_166	146377	669500	4.57	0	9852
scaffold_166_region	36781	573966	15.60	0	9852
scaffold_167	146155	174139	1.19	0	600
scaffold_167_region	35432	59441	1.68	0	103
scaffold_168	145671	296024	2.03	0	209
scaffold_168_region	96171	249025	2.59	0	209
scaffold_169	145046	101075870	696.85	0	60400
scaffold_169_region	2355	406	0.17	0	8
scaffold_170	143867	459453	3.19	0	11768
scaffold_170_region	36927	54172	1.47	0	158
scaffold_171	143808	688669	4.79	0	540
scaffold_171_region	68499	614459	8.97	0	324
scaffold_172	143666	269820	1.88	0	518
scaffold_172_region	77907	217112	2.79	0	232
scaffold_173	143279	246209	1.72	0	1944
scaffold_173_region	21047	62858	2.99	0	148
scaffold_174	143067	1097224	7.67	0	39192
scaffold_174_region	24601	117040	4.76	0	757
scaffold_175	142764	488987	3.43	0	5412
scaffold_175_region	26036	115773	4.45	0	332
scaffold_176	142723	519559	3.64	0	4870
scaffold_176_region	41657	196384	4.71	0	228
scaffold_177	142352	267940	1.88	0	1670
scaffold_177_region	19488	88821	4.56	0	338
scaffold_178	142238	120929	0.85	0	298
scaffold_178_region	17044	22793	1.34	0	84
scaffold_179	142189	205411	1.44	0	1680
scaffold_179_region	38244	66384	1.74	0	310
scaffold_180	141690	307001	2.17	0	6253
scaffold_180_region	21106	47165	2.23	0	123
scaffold_181	141446	550948	3.90	0	11156
scaffold_181_region	36498	60786	1.67	0	59
scaffold_182	140981	382059	2.71	0	2208
scaffold_182_region	39852	90590	2.27	0	152
scaffold_183	140811	525199	3.73	0	4706
scaffold_183_region	27513	130007	4.73	0	151
scaffold_184	140431	610608	4.35	0	6596
scaffold_184_region	43008	142532	3.31	0	798
scaffold_185	138347	243400	1.76	0	477
scaffold_185_region	31506	129941	4.12	0	369
scaffold_186	138146	88362	0.64	0	190
scaffold_186_region	20166	28654	1.42	0	94
scaffold_187	137613	57882	0.42	0	91
scaffold_187_region	53862	25110	0.47	0	56
scaffold_188	137536	467982	3.40	0	2809
scaffold_188_region	29314	172220	5.88	0	174
scaffold_189	137095	341433	2.49	0	1590
scaffold_189_region	41429	136985	3.31	0	378
scaffold_190	137088	379537	2.77	0	9106
scaffold_190_region	39607	93376	2.36	0	378
scaffold_191	137082	523877	3.82	0	4006
scaffold_191_region	41668	132898	3.19	0	218
scaffold_192	136784	1002023	7.33	0	1624
scaffold_192_region	56603	916520	16.19	0	445
scaffold_193	136594	178060	1.30	0	273
scaffold_193_region	19633	113943	5.80	0	273
scaffold_194	135950	2747579	20.21	0	7963
scaffold_194_region	13066	2146277	164.26	0	7963
scaffold_195	134453	190827	1.42	0	1288
scaffold_195_region	24834	42555	1.71	0	775
scaffold_196	134450	667823	4.97	0	6656
scaffold_196_region	21233	256169	12.06	0	347
scaffold_197	134373	144488	1.08	0	178
scaffold_197_region	39575	85483	2.16	0	84
scaffold_198	134307	1082492	8.06	0	12070
scaffold_198_region	63111	360226	5.71	0	275
scaffold_199	134283	104961	0.78	0	901
scaffold_199_region	9969	16602	1.67	0	60
scaffold_200	134045	6167812	46.01	0	60583
scaffold_200_region	34612	2062210	59.58	0	2116
scaffold_201	132600	165281	1.25	0	909
scaffold_201_region	62491	88501	1.42	0	909
scaffold_202	132057	408040	3.09	0	5283
scaffold_202_region	23759	139184	5.86	0	247
scaffold_203	130707	1194363	9.14	0	3819
scaffold_203_region	54894	332803	6.06	0	284
scaffold_204	130452	299655	2.30	0	955
scaffold_204_region	41273	128460	3.11	0	168
scaffold_205	130070	232212	1.79	0	875
scaffold_205_region	17160	91488	5.33	0	231
scaffold_206	129812	517200	3.98	0	2591
scaffold_206_region	34019	146427	4.30	0	1444
scaffold_207	128827	226481	1.76	0	2444
scaffold_207_region	25689	44325	1.73	0	104
scaffold_208	128668	255816	1.99	0	1816
scaffold_208_region	36132	103658	2.87	0	1816
scaffold_209	127890	714919	5.59	0	4577
scaffold_209_region	48051	348018	7.24	0	349
scaffold_210	127776	325658	2.55	0	460
scaffold_210_region	73641	259107	3.52	0	174
scaffold_211	127747	226780	1.78	0	1226
scaffold_211_region	45537	116494	2.56	0	218
scaffold_212	127292	2308204	18.13	0	7100
scaffold_212_region	32369	1064249	32.88	0	1641
scaffold_213	127205	238048	1.87	0	2398
scaffold_213_region	30768	55884	1.82	0	570
scaffold_214	127080	426448	3.36	0	11083
scaffold_214_region	46128	116448	2.52	0	290
scaffold_215	126471	743796	5.88	0	1864
scaffold_215_region	40451	562691	13.91	0	492
scaffold_216	126347	607074	4.80	0	327
scaffold_216_region	58007	511610	8.82	0	327
scaffold_217	124917	1336050	10.70	0	3444
scaffold_217_region	23955	1077892	45.00	0	3444
scaffold_218	124718	522993	4.19	0	3698
scaffold_218_region	17449	14880	0.85	0	83
scaffold_219	124251	509424	4.10	0	8881
scaffold_219_region	29690	81199	2.73	0	123
scaffold_220	123797	233385	1.89	0	283
scaffold_220_region	47815	179924	3.76	0	231
scaffold_221	123782	846146	6.84	0	12669
scaffold_221_region	32800	685810	20.91	0	12669
scaffold_222	123401	140736	1.14	0	293
scaffold_222_region	23893	58790	2.46	0	87
scaffold_223	123289	267737	2.17	0	699
scaffold_223_region	34855	196786	5.65	0	699
scaffold_224	122823	133877	1.09	0	387
scaffold_224_region	31130	78528	2.52	0	387
scaffold_225	122661	581874	4.74	0	4336
scaffold_225_region	61067	336932	5.52	0	280
scaffold_226	122520	244726	2.00	0	2438
scaffold_226_region	11361	6333	0.56	0	40
scaffold_227	122435	332157	2.71	0	3039
scaffold_227_region	22692	130275	5.74	0	142
scaffold_228	122068	717863	5.88	0	16525
scaffold_228_region	24653	66041	2.68	0	130
scaffold_229	121434	330744	2.72	0	1441
scaffold_229_region	12634	35776	2.83	0	93
scaffold_230	121427	150083	1.24	0	210
scaffold_230_region	32716	67594	2.07	0	104
scaffold_231	121423	415414	3.42	0	16622
scaffold_231_region	30835	38765	1.26	0	172
scaffold_232	121356	756712	6.24	0	12468
scaffold_232_region	34407	99532	2.89	0	117
scaffold_233	121075	547645	4.52	0	3323
scaffold_233_region	36902	134177	3.64	0	192
scaffold_234	121074	599913	4.95	0	6046
scaffold_234_region	15850	153950	9.71	0	172
scaffold_235	121061	171175	1.41	0	607
scaffold_235_region	15884	60266	3.79	0	274
scaffold_236	120015	392766	3.27	0	703
scaffold_236_region	52095	279664	5.37	0	284
scaffold_237	119706	304611	2.54	0	451
scaffold_237_region	59677	216269	3.62	0	359
scaffold_238	119637	287175	2.40	0	2648
scaffold_238_region	39973	71379	1.79	0	104
scaffold_239	119623	118261	0.99	0	322
scaffold_239_region	28902	40418	1.40	0	66
scaffold_240	119473	413550	3.46	0	2367
scaffold_240_region	38593	274557	7.11	0	228
scaffold_241	118261	675289	5.71	0	694
scaffold_241_region	28750	587694	20.44	0	385
scaffold_242	117646	376261	3.20	0	960
scaffold_242_region	57386	294899	5.14	0	155
scaffold_243	117348	98478	0.84	0	368
scaffold_243_region	32071	21187	0.66	0	70
scaffold_244	116636	224843	1.93	0	2099
scaffold_244_region	41558	76276	1.84	0	144
scaffold_245	115344	780375	6.77	0	1486
scaffold_245_region	80736	663821	8.22	0	1329
scaffold_246	115141	335796	2.92	0	2028
scaffold_246_region	27528	135444	4.92	0	237
scaffold_247	114985	422115	3.67	0	2712
scaffold_247_region	23045	125543	5.45	0	463
scaffold_248	114841	150388	1.31	0	804
scaffold_248_region	25015	53698	2.15	0	106
scaffold_249	114615	760682	6.64	0	4370
scaffold_249_region	81700	652639	7.99	0	397
scaffold_250	114502	139599	1.22	0	352
scaffold_250_region	37192	75412	2.03	0	165
scaffold_251	113886	201141	1.77	0	2072
scaffold_251_region	26040	69871	2.68	0	111
scaffold_252	113696	197640	1.74	0	1065
scaffold_252_region	28983	141031	4.87	0	1065
scaffold_253	113595	331117	2.91	0	736
scaffold_253_region	39854	227171	5.70	0	176
scaffold_254	113551	770299	6.78	0	5977
scaffold_254_region	23602	137332	5.82	0	167
scaffold_255	112688	4434217	39.35	0	31193
scaffold_255_region	35869	151944	4.24	0	2220
scaffold_256	112679	168185	1.49	0	1426
scaffold_256_region	19227	65894	3.43	0	131
scaffold_257	112325	603411	5.37	0	9581
scaffold_257_region	23542	65413	2.78	0	92
scaffold_258	111643	87338	0.78	0	227
scaffold_258_region	25371	4699	0.19	0	56
scaffold_259	110918	191471	1.73	0	4001
scaffold_259_region	20185	31360	1.55	0	102
scaffold_260	110588	748623	6.77	0	21609
scaffold_260_region	33340	66855	2.01	0	198
scaffold_261	109622	176598	1.61	0	397
scaffold_261_region	27490	56032	2.04	0	104
scaffold_262	108601	577867	5.32	0	2531
scaffold_262_region	39661	542454	13.68	0	176
scaffold_263	108381	912497	8.42	0	21880
scaffold_263_region	43322	1000464	23.09	0	21880
scaffold_264	108361	858175	7.92	0	32394
scaffold_264_region	21231	167657	7.90	0	222
scaffold_265	107914	1065075	9.87	0	4602
scaffold_265_region	14220	153731	10.81	0	306
scaffold_266	107661	74311	0.69	0	178
scaffold_266_region	18083	21617	1.20	0	70
scaffold_267	107626	299865	2.79	0	9567
scaffold_267_region	15049	16384	1.09	0	188
scaffold_268	107439	108711	1.01	0	672
scaffold_268_region	22128	43569	1.97	0	122
scaffold_269	107095	544264	5.08	0	11628
scaffold_269_region	49026	69396	1.42	0	154
scaffold_270	106890	236557	2.21	0	6279
scaffold_270_region	17548	136682	7.79	0	6279
scaffold_271	106168	377465	3.56	0	2854
scaffold_271_region	35636	49573	1.39	0	84
scaffold_272	106019	109974	1.04	0	514
scaffold_272_region	18935	31797	1.68	0	262
scaffold_273	105926	911077	8.60	0	5414
scaffold_273_region	12508	27020	2.16	0	94
scaffold_274	105865	172673	1.63	0	1509
scaffold_274_region	33077	89079	2.69	0	180
scaffold_275	105677	174101	1.65	0	407
scaffold_275_region	22378	84791	3.79	0	311
scaffold_276	105111	123558	1.18	0	2324
scaffold_276_region	12301	10162	0.83	0	65
scaffold_277	105012	160229	1.53	0	2597
scaffold_277_region	25650	51866	2.02	0	76
scaffold_278	104839	60568	0.58	0	842
scaffold_278_region	6253	638	0.10	0	14
scaffold_279	103985	873146	8.40	0	19282
scaffold_279_region	17364	105393	6.07	0	186
scaffold_280	103820	416473	4.01	0	4844
scaffold_280_region	21799	113249	5.20	0	124
scaffold_281	103683	226794	2.19	0	2150
scaffold_281_region	8029	908	0.11	0	22
scaffold_282	103571	223822	2.16	0	1241
scaffold_282_region	25730	86105	3.35	0	132
scaffold_283	103448	105558	1.02	0	716
scaffold_283_region	2061	91	0.04	0	2
scaffold_284	103219	236366	2.29	0	390
scaffold_284_region	15708	134967	8.59	0	197
scaffold_285	103141	276944	2.69	0	4290
scaffold_285_region	18958	44532	2.35	0	144
scaffold_286	103055	1382328	13.41	0	37428
scaffold_286_region	49787	364402	7.32	0	247
scaffold_287	103014	384406	3.73	0	981
scaffold_287_region	72851	315829	4.34	0	229
scaffold_288	103007	285914	2.78	0	516
scaffold_288_region	10926	208840	19.11	0	417
scaffold_289	102848	936688	9.11	0	6442
scaffold_289_region	27323	146033	5.34	0	133
scaffold_290	102714	265423	2.58	0	6401
scaffold_290_region	41066	93164	2.27	0	137
scaffold_291	102456	316247	3.09	0	1472
scaffold_291_region	49834	210850	4.23	0	738
scaffold_292	102104	75122	0.74	0	122
scaffold_292_region	15504	37505	2.42	0	122
scaffold_293	101930	367072	3.60	0	13750
scaffold_293_region	17599	284950	16.19	0	13750
scaffold_294	101838	1302449	12.79	0	2494
scaffold_294_region	7430	536991	72.27	0	553
scaffold_295	101638	5979639	58.83	0	35925
scaffold_295_region	18131	13063	0.72	0	60
scaffold_296	101602	133853	1.32	0	128
scaffold_296_region	45200	95638	2.12	0	79
scaffold_297	101211	204135	2.02	0	5027
scaffold_297_region	9048	3797	0.42	0	58
scaffold_298	101189	209695	2.07	0	1274
scaffold_298_region	18542	50731	2.74	0	1274
scaffold_299	100555	96675	0.96	0	115
scaffold_299_region	29167	65746	2.25	0	115
scaffold_300	100522	168483	1.68	0	2203
scaffold_300_region	28286	32990	1.17	0	82
scaffold_301	99544	977766	9.82	0	3374
scaffold_301_region	65627	932370	14.21	0	3374
scaffold_302	99402	105846	1.06	0	232
scaffold_302_region	19097	57802	3.03	0	87
scaffold_303	99327	184492	1.86	0	515
scaffold_303_region	24778	77981	3.15	0	122
scaffold_304	99105	188828	1.91	0	1059
scaffold_304_region	20375	38721	1.90	0	65
scaffold_305	99063	651662	6.58	0	8550
scaffold_305_region	19220	24341	1.27	0	112
scaffold_306	98936	166067	1.68	0	879
scaffold_306_region	15977	55049	3.45	0	180
scaffold_307	98075	158390	1.61	0	884
scaffold_307_region	23501	27609	1.17	0	312
scaffold_308	97839	6385983	65.27	0	97642
scaffold_308_region	30656	99365	3.24	0	144
scaffold_309	97776	480281	4.91	0	19864
scaffold_309_region	11693	29052	2.48	0	96
scaffold_310	97724	450557	4.61	0	327
