chrom	length	bases	mean	min	max
scaffold_69	98104	2497164	25.45	11	40
scaffold_69_region	75381	1974844	26.20	12	40
scaffold_70	97697	2452634	25.10	5	50
scaffold_70_region	58118	1590345	27.36	9	50
scaffold_71	96704	2983970	30.86	7	225
scaffold_71_region	55207	1355529	24.55	9	37
scaffold_72	96643	5067093	52.43	3	733
scaffold_72_region	62241	1653914	26.57	13	46
scaffold_73	96639	2532003	26.20	5	86
scaffold_73_region	61365	1570890	25.60	13	41
scaffold_74	96618	2156039	22.32	8	44
scaffold_74_region	63673	1435210	22.54	8	38
scaffold_75	95962	2778414	28.95	1	112
scaffold_75_region	54656	1293585	23.67	6	40
scaffold_76	95848	2931940	30.59	6	291
scaffold_76_region	58404	1635679	28.01	13	44
scaffold_77	95658	2784883	29.11	2	133
scaffold_77_region	29318	806198	27.50	14	45
scaffold_78	95495	2349860	24.61	8	74
scaffold_78_region	62841	1507317	23.99	13	70
scaffold_79	94940	2644462	27.85	9	53
scaffold_79_region	57771	1660508	28.74	15	46
scaffold_80	94715	2506632	26.46	5	103
scaffold_80_region	64794	1630949	25.17	10	44
scaffold_81	93324	2663214	28.54	1	117
scaffold_81_region	40074	1041922	26.00	14	50
scaffold_82	92823	2232966	24.06	0	60
scaffold_82_region	46153	1071721	23.22	11	59
scaffold_83	92369	2729541	29.55	5	70
scaffold_83_region	52774	1499444	28.41	11	61
scaffold_84	92282	2232093	24.19	10	42
scaffold_84_region	50735	1280615	25.24	10	40
scaffold_85	92262	2177605	23.60	1	79
scaffold_85_region	63490	1489096	23.45	9	43
scaffold_86	91483	2542699	27.79	9	86
scaffold_86_region	41700	1208178	28.97	17	52
scaffold_87	91423	2093447	22.90	3	129
scaffold_87_region	62030	1357848	21.89	10	41
scaffold_88	91407	2262283	24.75	9	52
scaffold_88_region	44983	1088662	24.20	10	44
scaffold_89	91238	2642465	28.96	9	56
scaffold_89_region	58410	1690181	28.94	14	56
scaffold_90	90926	2401083	26.41	3	73
scaffold_90_region	55058	1412125	25.65	14	41
scaffold_91	90787	1780812	19.62	7	155
scaffold_91_region	45654	935431	20.49	7	155
scaffold_92	90656	2232835	24.63	4	44
scaffold_92_region	55572	1457973	26.24	12	44
scaffold_93	90513	3178958	35.12	5	156
scaffold_93_region	57044	1295789	22.72	10	42
scaffold_94	89973	2872682	31.93	3	58
scaffold_94_region	18591	595082	32.01	14	51
scaffold_95	89866	2676765	29.79	0	82
scaffold_95_region	42404	1165381	27.48	5	57
scaffold_96	89439	2284951	25.55	7	50
scaffold_96_region	44195	1285080	29.08	13	50
scaffold_97	89397	2428754	27.17	7	63
scaffold_97_region	36332	1045848	28.79	13	45
scaffold_98	89088	2489131	27.94	3	123
scaffold_98_region	0	0	0.00	0	0
scaffold_99	89013	2343435	26.33	8	106
scaffold_99_region	62294	1548193	24.85	13	44
scaffold_100	88659	2232549	25.18	1	43
scaffold_100_region	48702	1281926	26.32	13	43
scaffold_101	88114	2045727	23.22	2	65
scaffold_101_region	29122	799232	27.44	13	54
scaffold_102	88104	2304859	26.16	3	129
scaffold_102_region	18733	429566	22.93	13	40
scaffold_103	88081	3585904	40.71	2	240
scaffold_103_region	38604	988894	25.62	14	45
scaffold_104	87913	2467325	28.07	4	127
scaffold_104_region	54979	1313343	23.89	13	39
scaffold_105	87383	3389031	38.78	6	186
scaffold_105_region	39687	1251429	31.53	15	50
scaffold_106	87341	2285934	26.17	0	150
scaffold_106_region	20170	432976	21.47	4	38
scaffold_107	87115	2311940	26.54	10	103
scaffold_107_region	44760	1155008	25.80	14	38
scaffold_108	86973	1870721	21.51	0	43
scaffold_108_region	35178	869886	24.73	2	38
scaffold_109	85968	2991424	34.80	1	222
scaffold_109_region	34265	787567	22.98	14	35
scaffold_110	85519	41958797	490.64	10	2990
scaffold_110_region	458	957832	2091.34	82	2569
scaffold_111	85166	1985636	23.31	6	52
scaffold_111_region	47031	1066732	22.68	14	49
scaffold_112	85047	2116683	24.89	6	57
scaffold_112_region	17895	476144	26.61	6	49
scaffold_113	84910	2535016	29.86	3	144
scaffold_113_region	38442	937886	24.40	12	37
scaffold_114	84843	2515989	29.65	7	99
scaffold_114_region	56617	1459075	25.77	10	42
scaffold_115	84795	1975359	23.30	4	40
scaffold_115_region	55728	1277207	22.92	13	36
scaffold_116	84775	2227980	26.28	4	102
scaffold_116_region	55822	1351651	24.21	8	39
scaffold_117	84425	2132779	25.26	0	61
scaffold_117_region	41084	992071	24.15	12	36
scaffold_118	84243	2089918	24.81	9	71
scaffold_118_region	57710	1332765	23.09	12	39
scaffold_119	83908	2139790	25.50	4	77
scaffold_119_region	39219	1113048	28.38	16	77
scaffold_120	83741	2241979	26.77	7	125
scaffold_120_region	52467	1361411	25.95	10	42
scaffold_121	83238	1973995	23.72	12	56
scaffold_121_region	59725	1381242	23.13	12	38
scaffold_122	83173	2136144	25.68	1	75
scaffold_122_region	44898	1005138	22.39	11	37
scaffold_123	83031	2915505	35.11	0	163
scaffold_123_region	41738	1202012	28.80	16	50
scaffold_124	82678	481191375	5820.07	7	15814
scaffold_124_region	3214	15489679	4819.44	234	15549
scaffold_125	82197	1892963	23.03	3	87
scaffold_125_region	34668	820068	23.65	12	35
scaffold_126	82177	2167109	26.37	11	54
scaffold_126_region	53779	1458574	27.12	13	43
scaffold_127	81964	2147179	26.20	2	49
scaffold_127_region	52474	1439393	27.43	15	45
scaffold_128	81932	6348056	77.48	2	347
scaffold_128_region	32104	2040331	63.55	17	340
scaffold_129	81926	1257775	15.35	6	80
scaffold_129_region	38039	550564	14.47	9	72
scaffold_130	81846	2093729	25.58	2	39
scaffold_130_region	38757	1085373	28.00	8	39
scaffold_131	81716	6203919	75.92	3	475
scaffold_131_region	46066	2289950	49.71	8	189
scaffold_132	81055	2040752	25.18	4	76
scaffold_132_region	47409	1086438	22.92	8	52
scaffold_133	80847	2330737	28.83	11	93
scaffold_133_region	44405	1211986	27.29	13	93
scaffold_134	80465	1238917	15.40	3	60
scaffold_134_region	46265	721444	15.59	6	26
scaffold_135	80373	3472989	43.21	6	95
scaffold_135_region	1948	99680	51.17	33	82
scaffold_136	80355	4261827	53.04	10	726
scaffold_136_region	40779	1695417	41.58	13	653
scaffold_137	80336	1875165	23.34	11	46
scaffold_137_region	54528	1234977	22.65	12	46
scaffold_138	80291	1714435	21.35	4	86
scaffold_138_region	25600	518895	20.27	7	40
scaffold_139	79729	2078359	26.07	8	45
scaffold_139_region	43204	1174839	27.19	19	45
scaffold_140	79425	2096674	26.40	5	56
scaffold_140_region	40454	1131821	27.98	17	56
scaffold_141	79292	2985817	37.66	5	519
scaffold_141_region	39058	1035009	26.50	15	66
scaffold_142	79179	1430658	18.07	8	42
scaffold_142_region	32794	548769	16.73	10	28
scaffold_143	79075	1922066	24.31	1	99
scaffold_143_region	40111	1002402	24.99	10	42
scaffold_144	78938	2741338	34.73	5	253
scaffold_144_region	26431	732897	27.73	14	46
scaffold_145	78717	2397098	30.45	10	134
scaffold_145_region	25537	707801	27.72	12	43
scaffold_146	78579	1449647	18.45	5	151
scaffold_146_region	28795	407582	14.15	7	25
scaffold_147	78324	3571755	45.60	6	301
scaffold_147_region	35416	899637	25.40	12	47
scaffold_148	78169	2431422	31.10	8	606
scaffold_148_region	21433	415967	19.41	8	43
scaffold_149	77807	2031607	26.11	3	130
scaffold_149_region	42206	1117232	26.47	16	41
scaffold_150	77628	2120985	27.32	1	77
scaffold_150_region	20770	501420	24.14	18	36
scaffold_151	77493	2191159	28.28	6	78
scaffold_151_region	36864	904537	24.54	15	51
scaffold_152	77221	1938760	25.11	8	51
scaffold_152_region	40312	1000160	24.81	11	38
scaffold_153	77170	2503257	32.44	10	84
scaffold_153_region	34355	1050160	30.57	13	82
scaffold_154	77152	1886446	24.45	11	47
scaffold_154_region	41627	1033033	24.82	14	35
scaffold_155	77004	1986198	25.79	3	96
scaffold_155_region	27709	640841	23.13	12	43
scaffold_156	76925	1668698	21.69	8	60
scaffold_156_region	35184	866049	24.61	11	40
scaffold_157	76647	2012738	26.26	0	53
scaffold_157_region	49625	1314635	26.49	15	41
scaffold_158	76623	3755096	49.01	0	245
scaffold_158_region	18027	710217	39.40	13	156
scaffold_159	76496	8087757	105.73	0	596
scaffold_159_region	0	0	0.00	0	0
scaffold_160	76441	2034569	26.62	9	47
scaffold_160_region	29734	796649	26.79	13	41
scaffold_161	76340	2037218	26.69	1	80
scaffold_161_region	51573	1271079	24.65	13	36
scaffold_162	75928	1940037	25.55	9	63
scaffold_162_region	41494	1032894	24.89	12	44
scaffold_163	75475	2081221	27.57	11	51
scaffold_163_region	44382	1219714	27.48	16	45
scaffold_164	75324	1795136	23.83	5	233
scaffold_164_region	35324	434769	12.31	5	21
scaffold_165	75116	1895424	25.23	6	68
scaffold_165_region	34935	913923	26.16	9	68
scaffold_166	75106	7514424	100.05	0	253
scaffold_166_region	824	147917	179.51	95	223
scaffold_167	74858	2085084	27.85	4	244
scaffold_167_region	44686	1124827	25.17	13	40
scaffold_168	74745	3201129	42.83	11	193
scaffold_168_region	18615	595093	31.97	20	42
scaffold_169	74386	1702305	22.88	3	80
scaffold_169_region	29237	635332	21.73	9	46
scaffold_170	74278	1675841	22.56	6	75
scaffold_170_region	46010	961680	20.90	7	48
scaffold_171	74221	2545643	34.30	3	138
scaffold_171_region	19892	514858	25.88	16	45
scaffold_172	74130	1784687	24.08	10	44
scaffold_172_region	49388	1198188	24.26	12	40
scaffold_173	74088	3559182	48.04	0	86
scaffold_173_region	0	0	0.00	0	0
scaffold_174	74082	1983250	26.77	7	56
scaffold_174_region	35922	918760	25.58	13	39
scaffold_175	74005	1864034	25.19	2	42
scaffold_175_region	29900	746647	24.97	12	39
scaffold_176	74003	1623359	21.94	1	46
scaffold_176_region	41777	953617	22.83	12	31
scaffold_177	73901	1698166	22.98	10	45
scaffold_177_region	56740	1301022	22.93	10	43
scaffold_178	73760	9925968	134.57	5	536
scaffold_178_region	22336	3412931	152.80	12	526
scaffold_179	73742	13734344	186.25	2	342
scaffold_179_region	16699	3127224	187.27	11	340
scaffold_180	73498	2008740	27.33	1	72
scaffold_180_region	18285	520153	28.45	18	46
scaffold_181	73193	2115661	28.91	3	120
scaffold_181_region	21915	543008	24.78	13	38
scaffold_182	72975	2443907	33.49	10	244
scaffold_182_region	25642	767898	29.95	16	51
scaffold_183	72864	1018930	13.98	5	27
scaffold_183_region	29573	432874	14.64	7	27
scaffold_184	72784	3568732	49.03	4	199
scaffold_184_region	33918	834642	24.61	10	40
scaffold_185	72675	1893951	26.06	2	46
scaffold_185_region	39868	1047122	26.26	15	45
scaffold_186	72553	366572022	5052.47	6	15368
scaffold_186_region	4768	38421809	8058.27	18	15055
scaffold_187	72431	58336454	805.41	1	4042
scaffold_187_region	5433	971747	178.86	22	2057
scaffold_188	72305	2387958	33.03	10	102
scaffold_188_region	27352	852046	31.15	14	47
scaffold_189	72286	1948669	26.96	6	54
scaffold_189_region	48302	1444328	29.90	10	54
scaffold_190	72127	2035654	28.22	2	78
scaffold_190_region	24003	650623	27.11	14	65
scaffold_191	72088	1955062	27.12	10	89
scaffold_191_region	28444	716762	25.20	10	49
scaffold_192	71914	2063622	28.70	10	138
scaffold_192_region	34604	939224	27.14	17	46
scaffold_193	71686	2435329	33.97	13	145
scaffold_193_region	28853	738404	25.59	13	48
scaffold_194	71466	2010728	28.14	6	73
scaffold_194_region	10964	259138	23.64	9	38
scaffold_195	71305	1826061	25.61	8	61
scaffold_195_region	26765	671843	25.10	9	61
scaffold_196	71288	2193067	30.76	2	105
scaffold_196_region	42954	1113243	25.92	12	36
scaffold_197	71191	1885152	26.48	5	45
scaffold_197_region	45550	1243360	27.30	15	45
scaffold_198	71134	1019307	14.33	5	32
scaffold_198_region	18540	263543	14.21	8	22
scaffold_199	70917	1833341	25.85	1	61
scaffold_199_region	41134	1011584	24.59	13	61
scaffold_200	70828	1956753	27.63	3	52
scaffold_200_region	52076	1444027	27.73	13	47
scaffold_201	70730	2129730	30.11	8	115
scaffold_201_region	17801	446764	25.10	10	57
scaffold_202	70717	1482937	20.97	0	45
scaffold_202_region	39456	850913	21.57	7	39
scaffold_203	70581	3741756	53.01	2	539
scaffold_203_region	37251	958711	25.74	6	43
scaffold_204	70553	2225847	31.55	3	95
scaffold_204_region	26040	626690	24.07	6	34
scaffold_205	70458	1515926	21.52	5	37
scaffold_205_region	38972	912205	23.41	11	37
scaffold_206	70299	1805431	25.68	2	102
scaffold_206_region	28125	713516	25.37	12	44
scaffold_207	70157	5781151	82.40	2	228
scaffold_207_region	25033	1213826	48.49	14	226
scaffold_208	70084	2346951	33.49	7	359
scaffold_208_region	28140	679835	24.16	9	41
scaffold_209	69785	2936121	42.07	8	315
scaffold_209_region	32593	869586	26.68	17	74
scaffold_210	69495	2263092	32.56	1	245
scaffold_210_region	37039	942385	25.44	14	36
scaffold_211	69443	2210800	31.84	1	76
scaffold_211_region	1260	65574	52.04	27	68
scaffold_212	68966	1922194	27.87	10	130
scaffold_212_region	32586	787894	24.18	12	40
scaffold_213	68921	2023281	29.36	4	89
scaffold_213_region	39644	1073328	27.07	15	58
scaffold_214	68829	1820449	26.45	5	52
scaffold_214_region	39217	1015135	25.89	10	45
scaffold_215	68273	2028295	29.71	2	97
scaffold_215_region	44567	1238721	27.79	12	56
scaffold_216	68003	1765783	25.97	10	60
scaffold_216_region	28973	809588	27.94	17	44
scaffold_217	67890	1737855	25.60	0	68
scaffold_217_region	29540	729823	24.71	1	41
scaffold_218	67693	1808830	26.72	3	79
scaffold_218_region	24661	717332	29.09	13	44
scaffold_219	67540	1185147	17.55	8	36
scaffold_219_region	18940	330894	17.47	11	28
scaffold_220	67484	1688451	25.02	2	48
scaffold_220_region	45242	1166441	25.78	14	43
scaffold_221	67190	1831949	27.27	10	71
scaffold_221_region	35688	935966	26.23	10	59
scaffold_222	67151	1960937	29.20	3	92
scaffold_222_region	26439	652148	24.67	11	80
scaffold_223	67035	1652877	24.66	1	39
scaffold_223_region	34945	925064	26.47	15	37
scaffold_224	66702	1391368	20.86	1	190
scaffold_224_region	16068	361151	22.48	7	34
scaffold_225	66527	3403492	51.16	1	166
scaffold_225_region	6346	232101	36.57	25	54
scaffold_226	66199	1703667	25.74	3	49
scaffold_226_region	31640	837749	26.48	17	41
scaffold_227	66024	3743393	56.70	3	540
scaffold_227_region	21298	708745	33.28	15	54
scaffold_228	65959	3449452	52.30	15	382
scaffold_228_region	20307	647938	31.91	15	50
scaffold_229	65867	1737311	26.38	11	68
scaffold_229_region	40499	1038351	25.64	11	38
scaffold_230	65831	1718020	26.10	6	50
scaffold_230_region	47463	1296366	27.31	15	50
scaffold_231	65784	1809270	27.50	4	60
scaffold_231_region	37540	1036573	27.61	13	55
scaffold_232	65697	1766320	26.89	9	66
scaffold_232_region	35669	921958	25.85	11	40
scaffold_233	65457	1673439	25.57	0	107
scaffold_233_region	34077	897547	26.34	12	39
scaffold_234	65385	1910320	29.22	14	94
scaffold_234_region	21175	529292	25.00	14	58
scaffold_235	65354	883629	13.52	6	38
scaffold_235_region	32727	453438	13.86	6	31
scaffold_236	65249	1876514	28.76	3	95
scaffold_236_region	29250	729531	24.94	9	37
scaffold_237	65219	1519222	23.29	1	56
scaffold_237_region	33184	818666	24.67	11	39
scaffold_238	65011	8148539	125.34	1	819
scaffold_238_region	0	0	0.00	0	0
scaffold_239	64986	1857191	28.58	12	111
scaffold_239_region	41045	991198	24.15	12	36
scaffold_240	64801	1512016	23.33	12	52
scaffold_240_region	45160	1043207	23.10	12	37
scaffold_241	64762	1774085	27.39	8	83
scaffold_241_region	51464	1342539	26.09	13	48
scaffold_242	64633	1649107	25.51	5	126
scaffold_242_region	20325	537648	26.45	13	50
scaffold_243	64625	2667569	41.28	8	385
scaffold_243_region	38885	979537	25.19	13	132
scaffold_244	64590	2592068	40.13	8	107
scaffold_244_region	19534	1024377	52.44	18	97
scaffold_245	64453	1408303	21.85	3	51
scaffold_245_region	40407	882597	21.84	8	39
scaffold_246	64150	3170063	49.42	11	242
scaffold_246_region	25668	769536	29.98	17	78
scaffold_247	64095	1928018	30.08	11	116
scaffold_247_region	25348	641842	25.32	14	36
scaffold_248	63966	2053272	32.10	11	245
scaffold_248_region	34902	985224	28.23	11	66
scaffold_249	63624	3092182	48.60	5	800
scaffold_249_region	33555	664970	19.82	5	36
scaffold_250	63438	1742139	27.46	5	195
scaffold_250_region	28816	394081	13.68	6	28
scaffold_251	63260	1421614	22.47	1	50
scaffold_251_region	16953	363745	21.46	11	40
scaffold_252	63220	1695204	26.81	5	60
scaffold_252_region	34540	906503	26.25	11	60
scaffold_253	62994	1827069	29.00	15	71
scaffold_253_region	43059	1245812	28.93	16	50
scaffold_254	62923	1861181	29.58	8	73
scaffold_254_region	36236	1027451	28.35	13	73
scaffold_255	62867	1477674	23.50	7	136
scaffold_255_region	20903	380518	18.20	10	30
scaffold_256	62854	1001589	15.94	2	32
scaffold_256_region	25047	400794	16.00	7	29
scaffold_257	62804	1416455	22.55	9	50
scaffold_257_region	23727	506629	21.35	14	30
scaffold_258	62755	1902714	30.32	5	97
scaffold_258_region	13339	366120	27.45	8	59
scaffold_259	62647	1199493	19.15	6	43
scaffold_259_region	38316	818033	21.35	7	35
scaffold_260	62564	1663383	26.59	4	41
scaffold_260_region	26261	750148	28.57	15	41
scaffold_261	62446	1581620	25.33	0	75
scaffold_261_region	40806	1016734	24.92	11	43
scaffold_262	62329	1127885	18.10	6	66
scaffold_262_region	24968	392251	15.71	7	25
scaffold_263	62236	1818477	29.22	3	356
scaffold_263_region	42480	1012488	23.83	13	41
scaffold_264	62185	10545697	169.59	13	2546
scaffold_264_region	28553	684458	23.97	14	37
scaffold_265	62000	1616691	26.08	9	70
scaffold_265_region	31790	843424	26.53	13	39
scaffold_266	61875	1817171	29.37	10	163
scaffold_266_region	26169	604621	23.10	13	36
scaffold_267	61794	1532527	24.80	5	44
scaffold_267_region	31323	767193	24.49	11	39
scaffold_268	61726	1681482	27.24	11	95
scaffold_268_region	35657	912918	25.60	15	35
scaffold_269	61705	6920679	112.16	0	240
scaffold_269_region	11523	1277860	110.90	4	235
scaffold_270	61525	1143765	18.59	7	39
scaffold_270_region	37281	700268	18.78	7	33
scaffold_271	61476	1416165	23.04	1	44
scaffold_271_region	25482	648004	25.43	15	40
scaffold_272	61277	1704950	27.82	7	163
scaffold_272_region	20513	482909	23.54	10	42
scaffold_273	61240	1477945	24.13	4	44
scaffold_273_region	44664	1091863	24.45	9	43
scaffold_274	60859	1447912	23.79	11	37
scaffold_274_region	41537	978588	23.56	11	37
scaffold_275	60803	1549948	25.49	7	55
scaffold_275_region	33914	910054	26.83	15	37
scaffold_276	60774	975489	16.05	7	40
scaffold_276_region	33150	499566	15.07	8	26
scaffold_277	60753	1563824	25.74	6	61
scaffold_277_region	30394	806006	26.52	14	43
scaffold_278	60730	1361362	22.42	8	97
scaffold_278_region	20094	331822	16.51	9	30
scaffold_279	60716	1886109	31.06	6	88
scaffold_279_region	16343	438564	26.83	14	40
scaffold_280	60688	1454902	23.97	2	73
scaffold_280_region	31657	762209	24.08	13	38
scaffold_281	60670	892164	14.71	6	33
scaffold_281_region	37959	548795	14.46	6	23
scaffold_282	60640	1567674	25.85	6	55
scaffold_282_region	35392	904269	25.55	15	38
scaffold_283	60617	1551279	25.59	1	72
scaffold_283_region	27792	674853	24.28	13	39
scaffold_284	60503	849466	14.04	8	21
scaffold_284_region	39982	561681	14.05	8	20
scaffold_285	60427	1338422	22.15	5	45
scaffold_285_region	40963	918960	22.43	7	45
scaffold_286	60400	865661	14.33	7	48
scaffold_286_region	26931	360705	13.39	7	26
scaffold_287	60369	1679227	27.82	2	48
scaffold_287_region	40356	1135705	28.14	14	46
scaffold_288	60303	1092380	18.11	6	76
scaffold_288_region	27165	352385	12.97	7	23
scaffold_289	60266	2279002	37.82	3	557
scaffold_289_region	5110	103223	20.20	12	28
scaffold_290	60200	733388	12.18	6	21
scaffold_290_region	31005	397806	12.83	7	21
scaffold_291	60030	2067314	34.44	1	168
scaffold_291_region	1653	27626	16.71	14	21
scaffold_292	60018	796668	13.27	7	21
scaffold_292_region	29747	410807	13.81	7	21
scaffold_293	59836	1657641	27.70	0	62
scaffold_293_region	33649	861458	25.60	12	48
scaffold_294	59774	1597126	26.72	0	89
scaffold_294_region	27094	782201	28.87	14	45
scaffold_295	59600	933216	15.66	3	73
scaffold_295_region	27132	414592	15.28	5	26
scaffold_296	59383	1795354	30.23	7	83
scaffold_296_region	21159	628184	29.69	17	58
scaffold_297	59314	1043028	17.58	9	51
scaffold_297_region	30135	500400	16.61	9	24
scaffold_298	59306	3581096	60.38	3	95
scaffold_298_region	0	0	0.00	0	0
scaffold_299	59246	2024767	34.18	9	188
scaffold_299_region	26335	601286	22.83	9	37
scaffold_300	59168	1483210	25.07	6	86
scaffold_300_region	31522	795944	25.25	14	38
scaffold_301	59122	2945479	49.82	0	242
scaffold_301_region	0	0	0.00	0	0
scaffold_302	58810	1418196	24.11	10	48
scaffold_302_region	40258	1001561	24.88	11	48
scaffold_303	58624	2808714	47.91	4	516
scaffold_303_region	22592	1572924	69.62	14	516
scaffold_304	58158	1411223	24.27	0	55
scaffold_304_region	22100	610713	27.63	15	53
scaffold_305	58058	1342879	23.13	4	43
scaffold_305_region	26580	666406	25.07	10	43
scaffold_306	57912	992948	17.15	3	42
scaffold_306_region	15256	246276	16.14	9	24
scaffold_307	57876	933366	16.13	7	43
scaffold_307_region	37706	624555	16.56	7	43
