chrom	length	bases	mean	min	max
scaffold_111	68876	1529298	22.20	7	45
scaffold_111_region	36794	778695	21.16	7	45
scaffold_112	68791	1366478	19.86	8	37
scaffold_112_region	56957	1151904	20.22	8	37
scaffold_113	68353	1199222	17.54	3	33
scaffold_113_region	47291	860706	18.20	9	33
scaffold_114	67743	1058126	15.62	6	31
scaffold_114_region	32327	484178	14.98	6	31
scaffold_115	67724	1302219	19.23	3	75
scaffold_115_region	50286	896454	17.83	8	29
scaffold_116	66899	2019427	30.19	8	271
scaffold_116_region	30919	644173	20.83	8	31
scaffold_117	66852	1692787	25.32	11	71
scaffold_117_region	3561	97874	27.48	21	33
scaffold_118	66651	1576655	23.66	9	144
scaffold_118_region	43267	830943	19.21	9	39
scaffold_119	66552	1886941	28.35	4	96
scaffold_119_region	34880	798449	22.89	8	36
scaffold_120	66372	1349968	20.34	0	55
scaffold_120_region	42675	855569	20.05	10	30
scaffold_121	65794	1123743	17.08	7	30
scaffold_121_region	48673	822888	16.91	7	27
scaffold_122	65676	1192576	18.16	7	49
scaffold_122_region	45451	795109	17.49	8	46
scaffold_123	64954	1482210	22.82	8	43
scaffold_123_region	53263	1251684	23.50	8	43
scaffold_124	64741	1236490	19.10	5	62
scaffold_124_region	14567	299285	20.55	9	36
scaffold_125	64661	1188579	18.38	5	155
scaffold_125_region	13425	246477	18.36	9	31
scaffold_126	64631	1003527	15.53	7	65
scaffold_126_region	32894	502370	15.27	7	26
scaffold_127	64630	1037715	16.06	2	40
scaffold_127_region	44110	746563	16.93	6	28
scaffold_128	64338	1610413	25.03	1	41
scaffold_128_region	39153	1093648	27.93	12	41
scaffold_129	64141	1060775	16.54	2	32
scaffold_129_region	29579	520191	17.59	8	32
scaffold_130	63930	1169119	18.29	3	35
scaffold_130_region	49694	955319	19.22	8	35
scaffold_131	63709	1486676	23.34	6	55
scaffold_131_region	36348	826136	22.73	9	33
scaffold_132	63619	1990706	31.29	1	249
scaffold_132_region	7852	184075	23.44	18	48
scaffold_133	63279	1182049	18.68	6	30
scaffold_133_region	42800	815506	19.05	11	30
scaffold_134	63000	1387648	22.03	5	53
scaffold_134_region	19609	445422	22.72	13	35
scaffold_135	62499	1589193	25.43	2	94
scaffold_135_region	30414	589404	19.38	9	30
scaffold_136	62382	1483820	23.79	6	54
scaffold_136_region	34774	791082	22.75	10	38
scaffold_137	62078	980071	15.79	7	32
scaffold_137_region	38900	623185	16.02	7	32
scaffold_138	61392	1004890	16.37	1	26
scaffold_138_region	40454	695550	17.19	5	26
scaffold_139	61318	1773606	28.92	2	127
scaffold_139_region	41499	941615	22.69	11	70
scaffold_140	61227	1208210	19.73	3	105
scaffold_140_region	28431	578227	20.34	10	32
scaffold_141	60719	942867	15.53	5	39
scaffold_141_region	33539	523735	15.62	9	26
scaffold_142	60641	1369885	22.59	2	96
scaffold_142_region	17287	370975	21.46	10	32
scaffold_143	59900	1366992	22.82	5	39
scaffold_143_region	38648	899655	23.28	12	39
scaffold_144	59770	1211462	20.27	9	60
scaffold_144_region	41213	777394	18.86	10	34
scaffold_145	59574	1975676	33.16	9	201
scaffold_145_region	31588	732286	23.18	10	38
scaffold_146	59540	971285	16.31	0	32
scaffold_146_region	41131	709101	17.24	8	32
scaffold_147	59390	1446465	24.36	8	123
scaffold_147_region	36956	875396	23.69	11	35
scaffold_148	59200	1476617	24.94	0	45
scaffold_148_region	37380	923175	24.70	12	41
scaffold_149	58846	1923256	32.68	9	201
scaffold_149_region	30912	628408	20.33	10	34
scaffold_150	58771	4081115	69.44	1	197
scaffold_150_region	3597	452306	125.75	10	194
scaffold_151	58595	882033	15.05	2	33
scaffold_151_region	39649	609782	15.38	8	28
scaffold_152	57899	1890857	32.66	9	102
scaffold_152_region	32282	936321	29.00	9	65
scaffold_153	57887	1109024	19.16	4	40
scaffold_153_region	43224	847021	19.60	11	32
scaffold_154	57688	865003	14.99	0	40
scaffold_154_region	41231	672780	16.32	9	27
scaffold_155	57673	1942699	33.68	2	184
scaffold_155_region	28360	397677	14.02	6	23
scaffold_156	57652	1142712	19.82	6	42
scaffold_156_region	39486	807763	20.46	6	42
scaffold_157	57639	1289898	22.38	0	81
scaffold_157_region	26742	450805	16.86	9	31
scaffold_158	57596	1483269	25.75	3	106
scaffold_158_region	30292	714729	23.59	14	38
scaffold_159	57577	878237	15.25	7	31
scaffold_159_region	45384	721196	15.89	9	31
scaffold_160	57558	1256601	21.83	9	59
scaffold_160_region	34610	749147	21.65	9	32
scaffold_161	57459	1029724	17.92	6	38
scaffold_161_region	42654	767736	18.00	10	38
scaffold_162	57310	1428019	24.92	8	85
scaffold_162_region	33164	738350	22.26	12	41
scaffold_163	57027	1438781	25.23	0	55
scaffold_163_region	2995	100524	33.56	27	40
scaffold_164	56996	1474572	25.87	2	54
scaffold_164_region	16068	414055	25.77	13	39
scaffold_165	56987	1302624	22.86	6	52
scaffold_165_region	39491	825967	20.92	8	42
scaffold_166	56761	1145195	20.18	1	135
scaffold_166_region	28449	510328	17.94	8	36
scaffold_167	56567	3093556	54.69	0	660
scaffold_167_region	34507	659259	19.11	8	32
scaffold_168	56511	1256808	22.24	8	54
scaffold_168_region	36293	805411	22.19	10	54
scaffold_169	56416	1194636	21.18	4	56
scaffold_169_region	34513	698208	20.23	9	31
scaffold_170	56352	1305694	23.17	0	60
scaffold_170_region	24023	510921	21.27	10	39
scaffold_171	56263	1197660	21.29	2	54
scaffold_171_region	29511	566574	19.20	10	28
scaffold_172	56083	879481	15.68	5	52
scaffold_172_region	19168	293730	15.32	6	24
scaffold_173	55924	2372198	42.42	6	202
scaffold_173_region	15137	462850	30.58	22	43
scaffold_174	55732	1171535	21.02	9	60
scaffold_174_region	42865	865132	20.18	10	33
scaffold_175	55663	1049730	18.86	6	41
scaffold_175_region	37552	705655	18.79	10	41
scaffold_176	55460	996658	17.97	4	58
scaffold_176_region	22432	361596	16.12	9	31
scaffold_177	55212	1241247	22.48	10	42
scaffold_177_region	29035	628978	21.66	10	32
scaffold_178	55198	896501	16.24	5	35
scaffold_178_region	43041	679270	15.78	5	27
scaffold_179	55173	1504700	27.27	1	64
scaffold_179_region	15048	429880	28.57	10	64
scaffold_180	55111	2248754	40.80	9	134
scaffold_180_region	5926	144443	24.37	12	60
scaffold_181	55069	1039095	18.87	2	109
scaffold_181_region	27697	445394	16.08	3	26
scaffold_182	54992	1512732	27.51	0	70
scaffold_182_region	35941	1032197	28.72	11	46
scaffold_183	54797	851208	15.53	5	28
scaffold_183_region	33967	516232	15.20	7	28
scaffold_184	54748	1857606	33.93	2	107
scaffold_184_region	19490	450645	23.12	15	31
scaffold_185	54616	3415679	62.54	2	263
scaffold_185_region	24840	679039	27.34	12	142
scaffold_186	54279	800983	14.76	3	28
scaffold_186_region	38177	603604	15.81	9	28
scaffold_187	54156	1664945	30.74	3	135
scaffold_187_region	19948	501027	25.12	13	39
scaffold_188	53537	1146628	21.42	7	61
scaffold_188_region	31094	592564	19.06	11	36
scaffold_189	53470	1274917	23.84	2	51
scaffold_189_region	28520	624272	21.89	10	51
scaffold_190	53446	2180172	40.79	2	307
scaffold_190_region	31580	665044	21.06	9	41
scaffold_191	53339	1197269	22.45	6	40
scaffold_191_region	22643	509742	22.51	13	36
scaffold_192	53289	2100610	39.42	8	122
scaffold_192_region	17690	378725	21.41	9	34
scaffold_193	53112	1341341	25.25	8	141
scaffold_193_region	34157	696286	20.38	10	33
scaffold_194	53013	1119847	21.12	7	70
scaffold_194_region	24699	395569	16.02	7	26
scaffold_195	52791	754034	14.28	5	41
scaffold_195_region	20238	250990	12.40	6	23
scaffold_196	52753	1033248	19.59	3	83
scaffold_196_region	34645	663663	19.16	8	29
scaffold_197	52559	4835929	92.01	1	322
scaffold_197_region	17258	1928957	111.77	7	315
scaffold_198	52535	808741	15.39	6	29
scaffold_198_region	32026	452504	14.13	6	23
scaffold_199	52519	539447	10.27	4	18
scaffold_199_region	35936	373912	10.40	5	18
scaffold_200	52387	904307	17.26	7	40
scaffold_200_region	26135	417226	15.96	8	26
scaffold_201	51990	549433	10.57	5	28
scaffold_201_region	36327	399477	11.00	5	28
scaffold_202	51828	1064217	20.53	5	52
scaffold_202_region	17779	350436	19.71	11	35
scaffold_203	51783	1447351	27.95	9	82
scaffold_203_region	32265	706696	21.90	11	77
scaffold_204	51700	955545	18.48	1	66
scaffold_204_region	34404	699257	20.32	10	30
scaffold_205	51455	855954	16.64	6	32
scaffold_205_region	34843	620406	17.81	8	27
scaffold_206	51446	771576	15.00	1	27
scaffold_206_region	31400	514699	16.39	4	27
scaffold_207	51389	1189661	23.15	0	46
scaffold_207_region	30977	746207	24.09	12	46
scaffold_208	51300	1273096	24.82	10	91
scaffold_208_region	30760	555752	18.07	10	29
scaffold_209	51238	952719	18.59	2	32
scaffold_209_region	32724	688826	21.05	7	32
scaffold_210	51140	893664	17.47	6	34
scaffold_210_region	29725	501777	16.88	7	31
scaffold_211	51115	1040854	20.36	2	45
scaffold_211_region	35320	737847	20.89	10	40
scaffold_212	50860	1007914	19.82	4	37
scaffold_212_region	31107	635083	20.42	11	37
scaffold_213	50472	958656	18.99	2	58
scaffold_213_region	27629	522500	18.91	8	29
scaffold_214	50307	5221286	103.79	16	600
scaffold_214_region	20216	536298	26.53	16	43
scaffold_215	50198	750921	14.96	2	38
scaffold_215_region	34833	568837	16.33	8	38
scaffold_216	50040	769615	15.38	4	31
scaffold_216_region	32344	500734	15.48	6	25
scaffold_217	49998	782154	15.64	6	46
scaffold_217_region	36359	541868	14.90	6	30
scaffold_218	49971	788438	15.78	2	30
scaffold_218_region	26909	501364	18.63	11	30
scaffold_219	49942	1337223	26.78	10	105
scaffold_219_region	30140	605872	20.10	13	32
scaffold_220	49637	1160381	23.38	4	106
scaffold_220_region	27595	584652	21.19	11	32
scaffold_221	49620	673405	13.57	2	23
scaffold_221_region	37059	519565	14.02	6	23
scaffold_222	49530	2245279	45.33	1	230
scaffold_222_region	4330	139117	32.13	17	116
scaffold_223	48932	935016	19.11	5	39
scaffold_223_region	23210	413202	17.80	8	29
scaffold_224	48843	777112	15.91	1	33
scaffold_224_region	29752	504087	16.94	7	33
scaffold_225	48814	641284	13.14	3	42
scaffold_225_region	28418	358140	12.60	5	19
scaffold_226	48787	889919	18.24	3	46
scaffold_226_region	19821	330994	16.70	8	28
scaffold_227	48778	833543	17.09	3	30
scaffold_227_region	34783	607637	17.47	11	30
scaffold_228	48418	901114	18.61	4	51
scaffold_228_region	28334	483939	17.08	7	32
scaffold_229	48180	5307560	110.16	1	160
scaffold_229_region	1693	200486	118.42	113	131
scaffold_230	48148	2215241	46.01	4	563
scaffold_230_region	15381	340003	22.11	7	207
scaffold_231	47996	1003261	20.90	3	37
scaffold_231_region	27552	628453	22.81	9	37
scaffold_232	47968	980569	20.44	1	100
scaffold_232_region	16423	233863	14.24	7	25
scaffold_233	47935	51728338	1079.14	0	3920
scaffold_233_region	1930	1625820	842.39	225	1538
scaffold_234	47798	959787	20.08	4	39
scaffold_234_region	28573	554075	19.39	8	31
scaffold_235	47705	1210128	25.37	7	72
scaffold_235_region	27947	652893	23.36	10	72
scaffold_236	47621	861314	18.09	4	62
scaffold_236_region	23102	403666	17.47	9	26
scaffold_237	47545	1893232	39.82	6	265
scaffold_237_region	22012	635903	28.89	19	49
scaffold_238	47545	728730	15.33	0	33
scaffold_238_region	35627	585390	16.43	0	33
scaffold_239	47482	759632	16.00	3	39
scaffold_239_region	23280	290159	12.46	6	21
scaffold_240	47462	509289	10.73	5	18
scaffold_240_region	24673	276884	11.22	7	18
scaffold_241	47383	1000043	21.11	1	44
scaffold_241_region	34289	769809	22.45	2	44
scaffold_242	47232	831428	17.60	7	28
scaffold_242_region	41601	741201	17.82	7	28
scaffold_243	46940	1302706	27.75	0	77
scaffold_243_region	16751	499572	29.82	12	50
scaffold_244	46846	1132507	24.18	0	42
scaffold_244_region	24346	639996	26.29	17	42
scaffold_245	46338	925478	19.97	0	35
scaffold_245_region	34383	692899	20.15	12	35
scaffold_246	45848	783388	17.09	1	43
scaffold_246_region	31909	512811	16.07	4	43
scaffold_247	45758	847509	18.52	8	32
scaffold_247_region	28992	548091	18.90	11	27
scaffold_248	45720	971925	21.26	3	66
scaffold_248_region	18068	330669	18.30	8	45
scaffold_249	45601	683128	14.98	7	24
scaffold_249_region	30615	460367	15.04	7	24
scaffold_250	45431	856997	18.86	3	51
scaffold_250_region	22443	488341	21.76	12	38
scaffold_251	45275	817778	18.06	4	31
scaffold_251_region	31320	616170	19.67	9	31
scaffold_252	45089	1106942	24.55	5	74
scaffold_252_region	29563	627228	21.22	11	31
scaffold_253	45010	879174	19.53	10	44
scaffold_253_region	22796	405633	17.79	10	29
scaffold_254	44941	987836	21.98	3	38
scaffold_254_region	27092	635939	23.47	11	37
scaffold_255	44903	619703	13.80	5	48
scaffold_255_region	16428	199412	12.14	7	20
scaffold_256	44793	709706	15.84	1	31
scaffold_256_region	28484	488216	17.14	2	31
scaffold_257	44772	595642	13.30	5	25
scaffold_257_region	26922	346828	12.88	8	25
scaffold_258	44602	1049837	23.54	6	63
scaffold_258_region	25954	516381	19.90	7	35
scaffold_259	44530	1450118	32.56	1	79
scaffold_259_region	21428	659942	30.80	12	54
scaffold_260	44430	945011	21.27	10	51
scaffold_260_region	17609	331337	18.82	12	35
scaffold_261	44390	828060	18.65	8	32
scaffold_261_region	32007	606303	18.94	9	29
scaffold_262	44335	1026890	23.16	7	49
scaffold_262_region	16386	315288	19.24	7	28
scaffold_263	44221	2622970	59.32	3	213
scaffold_263_region	402	7766	19.32	17	20
scaffold_264	44192	926949	20.98	7	86
scaffold_264_region	4151	58838	14.17	8	31
scaffold_265	44150	888436	20.12	1	90
scaffold_265_region	20428	390171	19.10	8	30
scaffold_266	44121	619440	14.04	1	29
scaffold_266_region	26490	411081	15.52	6	29
scaffold_267	43981	643462	14.63	6	30
scaffold_267_region	30373	441386	14.53	7	30
scaffold_268	43907	1630342	37.13	9	211
scaffold_268_region	24331	597760	24.57	11	48
scaffold_269	43710	804877	18.41	5	31
scaffold_269_region	25254	493407	19.54	12	31
scaffold_270	43631	1055425	24.19	1	36
scaffold_270_region	25105	643702	25.64	14	36
scaffold_271	43514	1036878	23.83	7	59
scaffold_271_region	16981	302244	17.80	9	27
scaffold_272	43434	1043059	24.01	7	48
scaffold_272_region	20792	477135	22.95	13	34
scaffold_273	43226	844977	19.55	5	68
scaffold_273_region	24008	528428	22.01	9	31
scaffold_274	43187	1068813	24.75	8	75
scaffold_274_region	24448	517329	21.16	10	48
scaffold_275	43161	832511	19.29	4	69
scaffold_275_region	30032	565889	18.84	10	30
scaffold_276	43111	773244	17.94	5	45
scaffold_276_region	31836	581996	18.28	10	32
scaffold_277	42985	892442	20.76	4	83
scaffold_277_region	25544	484818	18.98	11	31
scaffold_278	42926	1058461	24.66	10	98
scaffold_278_region	22913	443662	19.36	10	29
scaffold_279	42898	642783	14.98	1	31
scaffold_279_region	26764	441265	16.49	1	31
scaffold_280	42814	879559	20.54	7	55
scaffold_280_region	24207	501112	20.70	11	36
scaffold_281	42805	749113	17.50	7	33
scaffold_281_region	29048	546992	18.83	7	33
scaffold_282	42702	1273717	29.83	7	155
scaffold_282_region	26942	578194	21.46	8	35
scaffold_283	42623	1065652	25.00	0	59
scaffold_283_region	19758	448662	22.71	15	35
scaffold_284	42492	868795	20.45	8	53
scaffold_284_region	25409	435225	17.13	10	29
scaffold_285	42364	1038262	24.51	1	93
scaffold_285_region	26908	647858	24.08	14	36
scaffold_286	42332	719325	16.99	1	36
scaffold_286_region	27425	484915	17.68	10	29
scaffold_287	42305	653283	15.44	8	26
scaffold_287_region	33095	520954	15.74	9	26
scaffold_288	42160	717165	17.01	2	30
scaffold_288_region	22114	414097	18.73	9	30
scaffold_289	42137	1080638	25.65	4	79
scaffold_289_region	0	0	0.00	0	0
scaffold_290	42006	1019980	24.28	11	70
scaffold_290_region	30760	696237	22.63	11	34
scaffold_291	41987	1429447	34.04	7	120
scaffold_291_region	14914	468482	31.41	16	48
scaffold_292	41948	2680664	63.90	1	447
scaffold_292_region	14681	251416	17.13	10	26
scaffold_293	41915	743368	17.74	8	33
scaffold_293_region	29900	571564	19.12	9	33
scaffold_294	41676	1074364	25.78	4	66
scaffold_294_region	5203	116674	22.42	4	48
scaffold_295	41615	3066143	73.68	9	624
scaffold_295_region	0	0	0.00	0	0
scaffold_296	41385	597132	14.43	6	29
scaffold_296_region	20524	270992	13.20	7	20
scaffold_297	41357	819292	19.81	2	88
scaffold_297_region	26955	447654	16.61	8	27
scaffold_298	41347	489990	11.85	5	19
scaffold_298_region	19000	212631	11.19	7	18
scaffold_299	41222	636520	15.44	7	32
scaffold_299_region	27656	411746	14.89	7	30
scaffold_300	40892	614202	15.02	2	59
scaffold_300_region	20358	222158	10.91	2	24
scaffold_301	40801	935760	22.93	3	35
scaffold_301_region	22037	566847	25.72	13	35
scaffold_302	40674	767164	18.86	1	32
scaffold_302_region	22373	434047	19.40	1	32
scaffold_303	40644	1277412	31.43	2	78
scaffold_303_region	0	0	0.00	0	0
scaffold_304	40495	626178	15.46	5	24
scaffold_304_region	26994	446697	16.55	8	24
scaffold_305	40490	1022080	25.24	11	52
scaffold_305_region	25168	548577	21.80	11	51
scaffold_306	40400	3238581	80.16	12	159
scaffold_306_region	4673	493559	105.62	80	120
scaffold_307	40254	785083	19.50	12	31
scaffold_307_region	26902	538393	20.01	13	31
scaffold_308	40205	569301	14.16	1	26
scaffold_308_region	24184	368510	15.24	6	25
scaffold_309	40152	569082	14.17	5	28
scaffold_309_region	21064	337188	16.01	8	28
scaffold_310	40056	160829857	4015.13	98	8558
scaffold_310_region	14692	68077125	4633.62	123	8484
