chrom	length	bases	mean	min	max
scaffold_159	165702	14031909	84.68	51	223
scaffold_159_region	30421	2439626	80.20	69	94
scaffold_160	165489	8722583	52.71	26	78
scaffold_160_region	61374	3273667	53.34	42	68
scaffold_161	164159	34723177	211.52	129	303
scaffold_161_region	33289	7008881	210.55	168	242
scaffold_162	163906	19982618	121.92	75	190
scaffold_162_region	49741	6097055	122.58	93	189
scaffold_163	163821	19801734	120.87	92	246
scaffold_163_region	23260	2680704	115.25	95	162
scaffold_164	163695	20325013	124.16	67	325
scaffold_164_region	35039	4156152	118.62	90	141
scaffold_165	163481	19615795	119.99	50	167
scaffold_165_region	49133	5921285	120.52	99	157
scaffold_166	163289	22314252	136.65	72	446
scaffold_166_region	38543	4946498	128.34	97	257
scaffold_167	162570	13216737	81.30	42	9236
scaffold_167_region	49221	2918204	59.29	48	81
scaffold_168	162304	22158406	136.52	96	307
scaffold_168_region	40622	5197969	127.96	106	173
scaffold_169	161738	31077626	192.15	70	1458
scaffold_169_region	41846	7174316	171.45	85	1458
scaffold_170	161435	9687075	60.01	31	805
scaffold_170_region	40908	2292136	56.03	41	72
scaffold_171	161251	18803120	116.61	76	166
scaffold_171_region	33635	3768981	112.06	90	125
scaffold_172	160754	48853354	303.90	58	5914
scaffold_172_region	44647	9791367	219.31	66	5913
scaffold_173	160609	8864865	55.20	24	83
scaffold_173_region	54120	3079600	56.90	45	78
scaffold_174	160458	19459898	121.28	87	285
scaffold_174_region	35950	4108216	114.28	98	125
scaffold_175	160396	21899926	136.54	39	241
scaffold_175_region	68551	10152009	148.09	101	227
scaffold_176	160247	19150301	119.50	79	176
scaffold_176_region	46207	5091405	110.19	79	164
scaffold_177	160189	10591933	66.12	0	91
scaffold_177_region	54362	3711494	68.27	52	85
scaffold_178	159767	20045802	125.47	60	192
scaffold_178_region	37366	4344468	116.27	99	137
scaffold_179	159306	18217804	114.36	57	166
scaffold_179_region	56363	6497200	115.27	87	131
scaffold_180	158993	19308524	121.44	50	162
scaffold_180_region	20766	2666415	128.40	103	149
scaffold_181	158869	16430435	103.42	44	190
scaffold_181_region	34822	2658981	76.36	44	129
scaffold_182	158448	9357251	59.06	38	93
scaffold_182_region	38272	2126989	55.58	39	88
scaffold_183	158306	9617879	60.75	42	454
scaffold_183_region	45908	2495307	54.35	42	74
scaffold_184	158020	15070692	95.37	62	163
scaffold_184_region	44875	4261166	94.96	76	110
scaffold_185	157674	23370170	148.22	81	209
scaffold_185_region	36289	5378271	148.21	124	196
scaffold_186	157233	18493338	117.62	68	169
scaffold_186_region	54912	6893773	125.54	97	169
scaffold_187	157172	9015718	57.36	39	96
scaffold_187_region	57690	3338493	57.87	42	74
scaffold_188	156884	8968813	57.17	25	76
scaffold_188_region	32115	1745909	54.36	40	65
scaffold_189	155901	11508828	73.82	36	151
scaffold_189_region	30400	2016638	66.34	36	108
scaffold_190	155672	35437451	227.64	177	288
scaffold_190_region	77260	18489361	239.31	191	288
scaffold_191	155290	18453370	118.83	58	173
scaffold_191_region	48764	6027457	123.60	97	169
scaffold_192	155250	19020129	122.51	88	203
scaffold_192_region	22736	2645258	116.35	98	145
scaffold_193	155015	5044402	32.54	20	55
scaffold_193_region	47821	1735190	36.29	24	50
scaffold_194	154790	8450765	54.60	32	98
scaffold_194_region	32370	1617995	49.98	34	75
scaffold_195	154605	9721432	62.88	33	88
scaffold_195_region	52102	2971919	57.04	43	76
scaffold_196	154593	20330448	131.51	87	223
scaffold_196_region	93636	12087429	129.09	101	171
scaffold_197	154554	14138399	91.48	58	264
scaffold_197_region	37262	3355243	90.04	68	123
scaffold_198	154375	30871260	199.98	65	257
scaffold_198_region	62011	13863460	223.56	178	257
scaffold_199	154207	17135888	111.12	3	148
scaffold_199_region	27109	3107039	114.61	101	132
scaffold_200	153834	14822303	96.35	67	138
scaffold_200_region	29640	2680818	90.45	75	138
scaffold_201	153573	18447899	120.12	57	163
scaffold_201_region	42136	5386251	127.83	102	163
scaffold_202	153527	17236847	112.27	7	160
scaffold_202_region	31187	3194924	102.44	14	129
scaffold_203	153235	22131790	144.43	72	185
scaffold_203_region	40346	5966981	147.90	126	170
scaffold_204	152824	29361162	192.12	35	297
scaffold_204_region	86140	19267575	223.68	60	297
scaffold_205	152582	14387036	94.29	51	130
scaffold_205_region	22050	2028045	91.97	74	106
scaffold_206	151697	8988741	59.25	26	79
scaffold_206_region	51311	3051769	59.48	44	79
scaffold_207	151476	32129860	212.11	60	298
scaffold_207_region	56624	13663440	241.30	203	287
scaffold_208	151333	17986708	118.86	71	188
scaffold_208_region	11286	1446124	128.13	102	152
scaffold_209	150990	18158527	120.26	87	286
scaffold_209_region	29955	3523969	117.64	101	153
scaffold_210	150917	9041045	59.91	34	84
scaffold_210_region	34572	1974030	57.10	44	82
scaffold_211	150859	21359119	141.58	107	357
scaffold_211_region	30929	4383423	141.73	121	188
scaffold_212	150572	17278578	114.75	66	175
scaffold_212_region	20871	2489825	119.30	91	164
scaffold_213	150337	20243665	134.66	71	308
scaffold_213_region	35830	4279587	119.44	73	196
scaffold_214	150134	11043245	73.56	30	6992
scaffold_214_region	15914	810835	50.95	39	63
scaffold_215	149949	21586620	143.96	63	421
scaffold_215_region	37614	4711467	125.26	104	347
scaffold_216	149831	14036742	93.68	56	135
scaffold_216_region	39636	3701472	93.39	75	135
scaffold_217	149154	22722021	152.34	79	316
scaffold_217_region	24982	5360967	214.59	114	313
scaffold_218	148907	16006852	107.50	9	166
scaffold_218_region	13572	1489118	109.72	99	126
scaffold_219	148591	15393363	103.60	15	239
scaffold_219_region	43566	4466026	102.51	18	205
scaffold_220	148566	23447319	157.82	105	225
scaffold_220_region	75166	12557558	167.06	123	225
scaffold_221	148150	18808307	126.95	80	269
scaffold_221_region	34348	3833162	111.60	97	158
scaffold_222	147921	19062609	128.87	78	240
scaffold_222_region	34604	4171670	120.55	101	151
scaffold_223	147406	12070491	81.89	45	179
scaffold_223_region	23079	1546108	66.99	48	84
scaffold_224	147360	17309508	117.46	61	187
scaffold_224_region	45682	5492150	120.23	104	162
scaffold_225	147237	11480338	77.97	45	108
scaffold_225_region	30406	2380188	78.28	66	94
scaffold_226	146808	18459857	125.74	72	176
scaffold_226_region	67672	8451749	124.89	91	157
scaffold_227	146490	34968885	238.71	60	41939
scaffold_227_region	36452	4352043	119.39	97	154
scaffold_228	146253	9289505	63.52	30	101
scaffold_228_region	35920	2214476	61.65	43	86
scaffold_229	146096	19119404	130.87	72	195
scaffold_229_region	27707	3403865	122.85	105	183
scaffold_230	146074	10037362	68.71	28	187
scaffold_230_region	41528	2672484	64.35	46	87
scaffold_231	145395	16705512	114.90	56	173
scaffold_231_region	29117	3390778	116.45	95	147
scaffold_232	145228	8382876	57.72	6	105
scaffold_232_region	47843	2908994	60.80	46	78
scaffold_233	145101	17217752	118.66	65	163
scaffold_233_region	18452	2132971	115.60	97	139
scaffold_234	144975	22876500	157.80	81	222
scaffold_234_region	41903	6682926	159.49	131	192
scaffold_235	144889	17492041	120.73	66	269
scaffold_235_region	17311	1949160	112.60	93	134
scaffold_236	144614	17260676	119.36	86	235
scaffold_236_region	52040	6201582	119.17	96	171
scaffold_237	144287	8259464	57.24	24	76
scaffold_237_region	74065	4541924	61.32	41	76
scaffold_238	143875	16510506	114.76	56	236
scaffold_238_region	48474	5750060	118.62	97	138
scaffold_239	143842	21683656	150.75	81	227
scaffold_239_region	45039	6731416	149.46	118	182
scaffold_240	143836	14105454	98.07	30	581
scaffold_240_region	10795	1682081	155.82	48	581
scaffold_241	143539	10800249	75.24	43	374
scaffold_241_region	16337	956460	58.55	45	83
scaffold_242	143418	62568513	436.27	112	3216
scaffold_242_region	38734	14042850	362.55	116	3213
scaffold_243	143216	12450835	86.94	3	266
scaffold_243_region	26960	1642616	60.93	3	99
scaffold_244	142930	25345777	177.33	43	390
scaffold_244_region	35050	7016057	200.17	160	225
scaffold_245	142609	8448374	59.24	41	109
scaffold_245_region	30886	1870302	60.56	44	81
scaffold_246	142184	21902589	154.04	111	486
scaffold_246_region	33985	5044898	148.44	114	203
scaffold_247	142040	16567369	116.64	59	176
scaffold_247_region	23645	2721908	115.12	101	133
scaffold_248	141623	24004444	169.50	88	242
scaffold_248_region	34849	5940029	170.45	136	207
scaffold_249	141568	16317190	115.26	66	299
scaffold_249_region	22589	2598535	115.04	95	167
scaffold_250	141422	16553228	117.05	76	277
scaffold_250_region	43461	4874545	112.16	97	140
scaffold_251	140714	7626818	54.20	7	86
scaffold_251_region	39930	2301696	57.64	44	79
scaffold_252	140558	24887044	177.06	132	240
scaffold_252_region	79939	14598833	182.62	159	234
scaffold_253	140541	40781839	290.18	90	2943
scaffold_253_region	35298	9548546	270.51	98	2943
scaffold_254	140029	23388012	167.02	32	211
scaffold_254_region	96193	16707337	173.69	98	211
scaffold_255	140013	1360035244	9713.64	2	103454
scaffold_255_region	9178	167319900	18230.54	125	99633
scaffold_256	139968	12787521	91.36	44	132
scaffold_256_region	32716	2965346	90.64	74	114
scaffold_257	139820	12866596	92.02	1	417
scaffold_257_region	16932	1716599	101.38	70	119
scaffold_258	139719	20499753	146.72	9	272
scaffold_258_region	50945	11751583	230.67	63	272
scaffold_259	139538	16428333	117.73	81	216
scaffold_259_region	27559	3089527	112.11	88	132
scaffold_260	139469	15817464	113.41	2	238
scaffold_260_region	59855	6650196	111.11	6	170
scaffold_261	138870	16757670	120.67	73	203
scaffold_261_region	25140	2938001	116.87	95	175
scaffold_262	138317	19333869	139.78	33	396
scaffold_262_region	49716	7874105	158.38	104	234
scaffold_263	138232	12304985	89.02	1	136
scaffold_263_region	36658	2640769	72.04	1	123
scaffold_264	137936	8375124	60.72	35	84
scaffold_264_region	46128	2934918	63.63	46	84
scaffold_265	137557	9784686	71.13	44	276
scaffold_265_region	29162	1676072	57.47	45	70
scaffold_266	137422	8963750	65.23	1	126
scaffold_266_region	33726	2468207	73.18	5	126
scaffold_267	137025	17112356	124.88	73	180
scaffold_267_region	30192	3770751	124.89	97	154
scaffold_268	136614	15663460	114.65	66	172
scaffold_268_region	13409	1742635	129.96	97	168
scaffold_269	136391	11415089	83.69	41	156
scaffold_269_region	18044	1487790	82.45	66	104
scaffold_270	136295	29552956	216.83	87	1769
scaffold_270_region	30994	6261324	202.02	87	1769
scaffold_271	135659	8041088	59.27	32	89
scaffold_271_region	37875	2296270	60.63	48	89
scaffold_272	135559	8753541	64.57	19	105
scaffold_272_region	32642	2117165	64.86	52	83
scaffold_273	135472	21322374	157.39	101	238
scaffold_273_region	22342	3361815	150.47	113	218
scaffold_274	134974	15597692	115.56	40	201
scaffold_274_region	34399	3645529	105.98	68	132
scaffold_275	134666	16763116	124.48	72	175
scaffold_275_region	33639	4132327	122.84	106	143
scaffold_276	134656	18734298	139.13	0	194
scaffold_276_region	31613	4712663	149.07	105	192
scaffold_277	134010	17573593	131.14	70	203
scaffold_277_region	35439	4997696	141.02	96	203
scaffold_278	133626	9066218	67.85	28	109
scaffold_278_region	35035	2323195	66.31	46	87
scaffold_279	133494	20220475	151.47	1	751
scaffold_279_region	36481	4731484	129.70	1	751
scaffold_280	132600	17100656	128.96	0	275
scaffold_280_region	38901	4187482	107.64	4	138
scaffold_281	132453	16496181	124.54	76	184
scaffold_281_region	37049	4474208	120.76	87	161
scaffold_282	131808	17888742	135.72	88	269
scaffold_282_region	15966	1978525	123.92	105	154
scaffold_283	131731	15803987	119.97	55	178
scaffold_283_region	38089	4308270	113.11	89	134
scaffold_284	131481	15963788	121.42	76	207
scaffold_284_region	20081	2496471	124.32	89	174
scaffold_285	131467	20746239	157.81	113	189
scaffold_285_region	61011	10379096	170.12	140	189
scaffold_286	131239	29706336	226.35	59	409
scaffold_286_region	44003	10626937	241.50	193	294
scaffold_287	131159	22480087	171.40	101	713
scaffold_287_region	22414	3272640	146.01	132	166
scaffold_288	131106	13508858	103.04	68	750
scaffold_288_region	26542	2745361	103.43	85	142
scaffold_289	131040	15996917	122.08	61	172
scaffold_289_region	42245	5288352	125.18	88	172
scaffold_290	130825	16664504	127.38	55	187
scaffold_290_region	55103	6978310	126.64	101	187
scaffold_291	130331	16399964	125.83	77	184
scaffold_291_region	30491	3979590	130.52	90	184
scaffold_292	130121	14801527	113.75	66	176
scaffold_292_region	32401	3544835	109.41	89	176
scaffold_293	130118	8083156	62.12	1	166
scaffold_293_region	31208	1812219	58.07	32	97
scaffold_294	129933	19623041	151.02	48	234
scaffold_294_region	42660	7809151	183.06	157	230
scaffold_295	129753	25827936	199.05	80	260
scaffold_295_region	72807	16416024	225.47	158	260
scaffold_296	129676	27243711	210.09	0	331
scaffold_296_region	54266	13010703	239.76	16	280
scaffold_297	128711	16123326	125.27	64	212
scaffold_297_region	37571	4460758	118.73	103	146
scaffold_298	128661	16484788	128.13	60	171
scaffold_298_region	41562	5167681	124.34	96	171
scaffold_299	128541	33522517	260.79	1	352
scaffold_299_region	35851	10914014	304.43	237	352
scaffold_300	128459	15430548	120.12	76	179
scaffold_300_region	47663	5625235	118.02	95	157
scaffold_301	128142	9415936	73.48	1	175
scaffold_301_region	37782	2844046	75.28	33	119
scaffold_302	127222	22343344	175.62	2	294
scaffold_302_region	19488	4292794	220.28	146	258
scaffold_303	127197	19794640	155.62	95	326
scaffold_303_region	33655	5283682	157.00	130	211
