chrom	length	bases	mean	min	max
scaffold_73	185179	41019819	221.51	81	1763
scaffold_73_region	81022	19867231	245.21	82	406
scaffold_74	185105	33354099	180.19	52	644
scaffold_74_region	58134	12364872	212.70	154	290
scaffold_75	183340	32948365	179.71	52	645
scaffold_75_region	79992	16276004	203.47	81	283
scaffold_76	182642	24745640	135.49	65	1032
scaffold_76_region	58855	6834582	116.13	74	174
scaffold_77	181543	33918011	186.83	40	364
scaffold_77_region	67384	14685754	217.94	101	288
scaffold_78	181022	24171180	133.53	41	1141
scaffold_78_region	92466	10823133	117.05	76	221
scaffold_79	180378	39516642	219.08	31	687
scaffold_79_region	61394	14172343	230.84	119	595
scaffold_80	180151	20917639	116.11	8	292
scaffold_80_region	40865	4783835	117.06	80	159
scaffold_81	180027	38985137	216.55	31	431
scaffold_81_region	50300	12194191	242.43	31	321
scaffold_82	179213	20118283	112.26	57	169
scaffold_82_region	95049	10730681	112.90	67	169
scaffold_83	178484	44240725	247.87	11	886
scaffold_83_region	52520	13967434	265.95	25	365
scaffold_84	178273	23771340	133.34	20	522
scaffold_84_region	41103	4956478	120.59	34	471
scaffold_85	178075	42084257	236.33	32	4549
scaffold_85_region	65113	14426916	221.57	137	291
scaffold_86	178047	27141743	152.44	93	332
scaffold_86_region	58617	8816094	150.40	106	215
scaffold_87	177289	25340270	142.93	4	342
scaffold_87_region	57333	9757774	170.19	29	266
scaffold_88	176781	36097197	204.19	49	1324
scaffold_88_region	48989	9191603	187.63	68	296
scaffold_89	176663	25597849	144.90	50	1542
scaffold_89_region	38173	3953715	103.57	73	151
scaffold_90	176536	31333106	177.49	33	517
scaffold_90_region	66016	13829064	209.48	77	470
scaffold_91	176312	39413317	223.54	42	994
scaffold_91_region	58344	13924206	238.66	146	365
scaffold_92	175583	39748897	226.38	55	677
scaffold_92_region	61285	15569355	254.05	80	383
scaffold_93	175281	34235881	195.32	13	461
scaffold_93_region	80383	17592082	218.85	15	306
scaffold_94	174871	30573681	174.84	29	378
scaffold_94_region	64866	11092619	171.01	93	229
scaffold_95	173419	22719839	131.01	13	1823
scaffold_95_region	51013	5506117	107.94	71	155
scaffold_96	173074	65399213	377.87	13	9205
scaffold_96_region	45442	16676316	366.98	55	9205
scaffold_97	172649	31669764	183.43	55	509
scaffold_97_region	71284	12444289	174.57	126	244
scaffold_98	172586	26353939	152.70	11	358
scaffold_98_region	80612	12851305	159.42	98	216
scaffold_99	172544	22617629	131.08	62	1083
scaffold_99_region	46496	5056086	108.74	66	163
scaffold_100	172446	36730841	213.00	23	1497
scaffold_100_region	78431	16668467	212.52	92	326
scaffold_101	172275	39559052	229.63	19	358
scaffold_101_region	73500	19912446	270.92	207	325
scaffold_102	171613	31631091	184.32	40	428
scaffold_102_region	51219	10757863	210.04	87	359
scaffold_103	171533	41255334	240.51	28	605
scaffold_103_region	59885	16669638	278.36	151	600
scaffold_104	171030	38257489	223.69	30	426
scaffold_104_region	89410	21359451	238.89	166	341
scaffold_105	170903	25938094	151.77	25	232
scaffold_105_region	75282	12475303	165.71	77	232
scaffold_106	169885	30436131	179.16	51	688
scaffold_106_region	51836	8800646	169.78	113	218
scaffold_107	169371	32449225	191.59	36	1202
scaffold_107_region	37710	6278462	166.49	62	227
scaffold_108	168834	19537038	115.72	11	300
scaffold_108_region	9484	1094886	115.45	76	192
scaffold_109	168488	28020232	166.30	11	511
scaffold_109_region	42766	8374052	195.81	77	283
scaffold_110	168042	22940068	136.51	43	5918
scaffold_110_region	48122	5233055	108.75	66	160
scaffold_111	168003	27160454	161.67	36	258
scaffold_111_region	72501	12531435	172.84	124	235
scaffold_112	167007	37805261	226.37	25	22515
scaffold_112_region	5460	930082	170.34	75	217
scaffold_113	166294	20435627	122.89	14	290
scaffold_113_region	51028	5636728	110.46	75	156
scaffold_114	165975	33532284	202.03	49	562
scaffold_114_region	30295	7787728	257.06	113	557
scaffold_115	164146	31904959	194.37	23	451
scaffold_115_region	54118	11890402	219.71	108	391
scaffold_116	164131	39221621	238.97	48	839
scaffold_116_region	43819	11300049	257.88	84	677
scaffold_117	163749	30278637	184.91	54	2055
scaffold_117_region	49693	5923802	119.21	74	163
scaffold_118	162657	27882832	171.42	69	343
scaffold_118_region	20705	3239525	156.46	113	204
scaffold_119	162364	38269960	235.70	23	462
scaffold_119_region	48509	13482859	277.95	206	357
scaffold_120	161998	38397310	237.02	32	446
scaffold_120_region	25710	6257458	243.39	143	299
scaffold_121	161866	34954885	215.95	16	1036
scaffold_121_region	39579	8167373	206.36	70	309
scaffold_122	161638	28882836	178.69	21	319
scaffold_122_region	69809	14622870	209.47	100	270
scaffold_123	161573	49320562	305.25	90	1197
scaffold_123_region	44849	12457522	277.77	209	420
scaffold_124	161247	18535453	114.95	2	306
scaffold_124_region	42248	4718745	111.69	77	148
scaffold_125	161229	29639556	183.84	72	972
scaffold_125_region	69258	15191983	219.35	147	291
scaffold_126	160813	31389683	195.19	24	882
scaffold_126_region	57354	11361125	198.09	92	277
scaffold_127	160184	23647458	147.63	51	1237
scaffold_127_region	90602	10413440	114.94	64	178
scaffold_128	160168	41720107	260.48	18	3833
scaffold_128_region	48129	9030704	187.64	106	266
scaffold_129	160097	21900541	136.80	27	889
scaffold_129_region	17089	1928883	112.87	75	160
scaffold_130	159856	19436382	121.59	0	295
scaffold_130_region	49187	5668785	115.25	72	159
scaffold_131	158669	19025074	119.90	33	275
scaffold_131_region	22932	2510029	109.46	72	148
scaffold_132	158516	33762231	212.99	17	518
scaffold_132_region	37791	7965763	210.78	100	287
scaffold_133	158504	27048599	170.65	52	611
scaffold_133_region	45697	8788905	192.33	69	269
scaffold_134	158013	18297473	115.80	53	258
scaffold_134_region	39874	4458910	111.82	63	226
scaffold_135	157864	44523061	282.03	38	904
scaffold_135_region	66791	17812179	266.69	191	378
scaffold_136	157824	56205258	356.13	172	686
scaffold_136_region	57760	19903438	344.59	275	407
scaffold_137	157610	27945001	177.30	14	466
scaffold_137_region	42946	7485201	174.29	115	245
scaffold_138	157485	210142188	1334.36	21	6049
scaffold_138_region	5059	7617850	1505.80	1243	1714
scaffold_139	157454	30061554	190.92	83	802
scaffold_139_region	30635	5354998	174.80	124	224
scaffold_140	157188	39290326	249.96	111	420
scaffold_140_region	27595	8443971	306.00	157	395
scaffold_141	156972	26999733	172.00	66	598
scaffold_141_region	30983	4551267	146.90	69	222
scaffold_142	156200	19487282	124.76	19	342
scaffold_142_region	26491	3134309	118.32	69	170
scaffold_143	155646	23956693	153.92	3	284
scaffold_143_region	37454	6844080	182.73	46	265
scaffold_144	155026	33493858	216.05	55	607
scaffold_144_region	48673	9869788	202.78	101	291
scaffold_145	154754	18207217	117.65	48	211
scaffold_145_region	29428	3169499	107.70	68	145
scaffold_146	154557	21452027	138.80	69	14600
scaffold_146_region	36238	3965749	109.44	75	170
scaffold_147	154506	27729189	179.47	35	1180
scaffold_147_region	48429	10216808	210.96	149	280
scaffold_148	154422	19106880	123.73	18	281
scaffold_148_region	25117	3198102	127.33	87	164
scaffold_149	153403	28665176	186.86	64	761
scaffold_149_region	30431	5398839	177.41	127	229
scaffold_150	153305	46301229	302.02	78	3257
scaffold_150_region	36356	8474779	233.11	172	307
scaffold_151	153255	44277872	288.92	141	444
scaffold_151_region	37506	10669355	284.47	219	358
scaffold_152	153078	25604736	167.27	47	3073
scaffold_152_region	34218	4090728	119.55	63	3073
scaffold_153	152522	28515837	186.96	15	581
scaffold_153_region	40212	6657858	165.57	100	249
scaffold_154	152364	20091740	131.87	54	386
scaffold_154_region	30819	3550739	115.21	65	151
scaffold_155	151761	26894360	177.22	27	11326
scaffold_155_region	57226	6821873	119.21	60	252
scaffold_156	151515	33972215	224.22	61	383
scaffold_156_region	22729	5049147	222.15	181	301
scaffold_157	151421	26854192	177.35	69	686
scaffold_157_region	50323	11524715	229.01	96	298
scaffold_158	149991	25549602	170.34	2	758
scaffold_158_region	47749	8945426	187.34	76	298
scaffold_159	149592	17124536	114.47	45	251
scaffold_159_region	67388	7354328	109.13	73	163
scaffold_160	149449	18034980	120.68	40	325
scaffold_160_region	50569	5636382	111.46	67	167
scaffold_161	149347	17611866	117.93	40	177
scaffold_161_region	52966	6256350	118.12	72	164
scaffold_162	148955	18124681	121.68	8	335
scaffold_162_region	36596	4357017	119.06	68	192
scaffold_163	147985	28955204	195.66	10	444
scaffold_163_region	59958	13630340	227.33	161	290
scaffold_164	147856	17268826	116.79	56	346
scaffold_164_region	17795	1929287	108.42	84	140
scaffold_165	147014	30033150	204.29	24	551
scaffold_165_region	51075	10687957	209.26	98	289
scaffold_166	146377	31089246	212.39	22	551
scaffold_166_region	36781	8102810	220.30	150	280
scaffold_167	146155	22979012	157.22	70	1823
scaffold_167_region	35432	4074009	114.98	75	157
scaffold_168	145671	40753286	279.76	0	396
scaffold_168_region	96171	27518653	286.14	210	364
scaffold_169	145046	1217522623	8394.04	100	256051
scaffold_169_region	2355	1853171	786.91	471	1274
scaffold_170	143867	17371900	120.75	42	349
scaffold_170_region	36927	4182401	113.26	74	164
scaffold_171	143808	22807497	158.60	7	304
scaffold_171_region	68499	11641576	169.95	103	228
scaffold_172	143666	26979238	187.79	54	741
scaffold_172_region	77907	13685564	175.67	124	243
scaffold_173	143279	18987797	132.52	24	739
scaffold_173_region	21047	2470491	117.38	76	155
scaffold_174	143067	17186724	120.13	34	241
scaffold_174_region	24601	2872431	116.76	76	157
scaffold_175	142764	24910353	174.49	28	512
scaffold_175_region	26036	4627590	177.74	128	266
scaffold_176	142723	22912013	160.53	32	292
scaffold_176_region	41657	9127959	219.12	76	292
scaffold_177	142352	17794000	125.00	23	347
scaffold_177_region	19488	2302144	118.13	87	158
scaffold_178	142238	18198047	127.94	15	934
scaffold_178_region	17044	1918583	112.57	73	148
scaffold_179	142189	16553514	116.42	40	389
scaffold_179_region	38244	4326833	113.14	73	152
scaffold_180	141690	27995100	197.58	72	969
scaffold_180_region	21106	3726224	176.55	143	229
scaffold_181	141446	14785794	104.53	0	253
scaffold_181_region	36498	3423756	93.81	71	124
scaffold_182	140981	29071067	206.21	2	1007
scaffold_182_region	39852	6957224	174.58	66	264
scaffold_183	140811	18594306	132.05	12	591
scaffold_183_region	27513	3142797	114.23	74	180
scaffold_184	140431	21375639	152.21	33	329
scaffold_184_region	43008	8886320	206.62	81	288
scaffold_185	138347	16925727	122.34	19	446
scaffold_185_region	31506	3566112	113.19	71	148
scaffold_186	138146	17371412	125.75	14	300
scaffold_186_region	20166	2381198	118.08	84	158
scaffold_187	137613	16628725	120.84	12	250
scaffold_187_region	53862	6396176	118.75	70	177
scaffold_188	137536	29544561	214.81	2	1127
scaffold_188_region	29314	8926136	304.50	196	1127
scaffold_189	137095	15519140	113.20	23	230
scaffold_189_region	41429	4651617	112.28	37	230
scaffold_190	137088	19685272	143.60	10	216
scaffold_190_region	39607	5693281	143.74	88	192
scaffold_191	137082	33664899	245.58	24	349
scaffold_191_region	41668	10483429	251.59	174	310
scaffold_192	136784	20846039	152.40	10	245
scaffold_192_region	56603	9557704	168.86	117	245
scaffold_193	136594	22095732	161.76	7	598
scaffold_193_region	19633	3620891	184.43	87	285
scaffold_194	135950	67869048	499.22	7	8731
scaffold_194_region	13066	10096896	772.76	46	8684
scaffold_195	134453	20148763	149.86	26	915
scaffold_195_region	24834	2913701	117.33	79	158
scaffold_196	134450	20251429	150.62	54	385
scaffold_196_region	21233	3835025	180.62	54	258
scaffold_197	134373	20327629	151.28	5	285
scaffold_197_region	39575	7722506	195.14	17	285
scaffold_198	134307	22307063	166.09	4	292
scaffold_198_region	63111	10653343	168.80	120	245
scaffold_199	134283	16666932	124.12	17	265
scaffold_199_region	9969	1442462	144.69	77	259
scaffold_200	134045	50038514	373.30	92	3296
scaffold_200_region	34612	10483119	302.88	132	3296
scaffold_201	132600	27313499	205.98	48	2147
scaffold_201_region	62491	7089199	113.44	70	151
scaffold_202	132057	19894688	150.65	17	262
scaffold_202_region	23759	4343925	182.83	83	262
scaffold_203	130707	25900365	198.16	7	876
scaffold_203_region	54894	11506342	209.61	79	294
scaffold_204	130452	15917573	122.02	11	245
scaffold_204_region	41273	4642789	112.49	76	153
scaffold_205	130070	20135514	154.81	36	655
scaffold_205_region	17160	2412220	140.57	112	174
scaffold_206	129812	27226937	209.74	42	3053
scaffold_206_region	34019	3838420	112.83	68	159
scaffold_207	128827	15366695	119.28	6	265
scaffold_207_region	25689	2829921	110.16	13	172
scaffold_208	128668	15224354	118.32	35	368
scaffold_208_region	36132	3884346	107.50	36	174
scaffold_209	127890	15982193	124.97	22	322
scaffold_209_region	48051	6091396	126.77	39	322
scaffold_210	127776	32948947	257.86	9	508
scaffold_210_region	73641	20704754	281.16	129	508
scaffold_211	127747	29249956	228.97	31	440
scaffold_211_region	45537	12457984	273.58	159	387
scaffold_212	127292	37461807	294.30	35	3873
scaffold_212_region	32369	9957426	307.62	109	3855
scaffold_213	127205	22095551	173.70	5	304
scaffold_213_region	30768	5272103	171.35	122	217
scaffold_214	127080	23442325	184.47	13	16976
scaffold_214_region	46128	7233090	156.80	109	224
scaffold_215	126471	25704407	203.24	4	1475
scaffold_215_region	40451	6724727	166.24	95	327
scaffold_216	126347	23756547	188.03	18	289
scaffold_216_region	58007	11737384	202.34	101	281
scaffold_217	124917	29651874	237.37	51	2734
scaffold_217_region	23955	5000334	208.74	67	2734
scaffold_218	124718	22020205	176.56	79	567
scaffold_218_region	17449	2791282	159.97	116	229
scaffold_219	124251	15321324	123.31	42	330
scaffold_219_region	29690	3352305	112.91	82	173
scaffold_220	123797	20716103	167.34	16	646
scaffold_220_region	47815	8951853	187.22	130	250
scaffold_221	123782	18873110	152.47	50	375
scaffold_221_region	32800	6776817	206.61	124	270
scaffold_222	123401	29254013	237.06	30	1799
scaffold_222_region	23893	4779723	200.05	86	305
scaffold_223	123289	14558374	118.08	20	326
scaffold_223_region	34855	3805650	109.19	40	145
scaffold_224	122823	24957361	203.20	64	1277
scaffold_224_region	31130	6524969	209.60	108	285
scaffold_225	122661	28178705	229.73	11	352
scaffold_225_region	61067	17102100	280.05	214	352
scaffold_226	122520	26873417	219.34	16	572
scaffold_226_region	11361	2643406	232.67	92	509
scaffold_227	122435	14271532	116.56	16	231
scaffold_227_region	22692	2607485	114.91	77	199
scaffold_228	122068	14617696	119.75	53	256
scaffold_228_region	24653	2778929	112.72	73	152
scaffold_229	121434	23968493	197.38	55	497
scaffold_229_region	12634	2250144	178.10	149	226
scaffold_230	121427	32676138	269.10	18	439
scaffold_230_region	32716	9195557	281.07	210	345
scaffold_231	121423	15860812	130.62	52	580
scaffold_231_region	30835	3647971	118.31	78	165
scaffold_232	121356	14388945	118.57	31	315
scaffold_232_region	34407	3842514	111.68	75	149
scaffold_233	121075	23513740	194.21	54	758
scaffold_233_region	36902	6389107	173.14	132	212
scaffold_234	121074	26074143	215.36	37	1672
scaffold_234_region	15850	2394844	151.09	66	218
scaffold_235	121061	22095739	182.52	30	673
scaffold_235_region	15884	2617126	164.76	124	247
scaffold_236	120015	14774919	123.11	22	487
scaffold_236_region	52095	6278273	120.52	69	178
scaffold_237	119706	23193898	193.76	69	1404
scaffold_237_region	59677	6675924	111.87	69	156
scaffold_238	119637	16650904	139.18	48	730
scaffold_238_region	39973	4604660	115.19	75	155
scaffold_239	119623	14578999	121.87	15	359
scaffold_239_region	28902	3272365	113.22	69	162
scaffold_240	119473	18515784	154.98	63	668
scaffold_240_region	38593	6341875	164.33	126	239
scaffold_241	118261	12694197	107.34	3	153
scaffold_241_region	28750	2927584	101.83	3	150
scaffold_242	117646	22937900	194.97	27	309
scaffold_242_region	57386	12659803	220.61	161	301
scaffold_243	117348	27393843	233.44	30	839
scaffold_243_region	32071	6643638	207.15	94	295
scaffold_244	116636	27602189	236.65	6	593
scaffold_244_region	41558	9219816	221.85	156	419
scaffold_245	115344	25375917	220.00	14	289
scaffold_245_region	80736	18381296	227.67	153	289
scaffold_246	115141	25981267	225.65	98	541
scaffold_246_region	27528	7135543	259.21	100	353
scaffold_247	114985	20517870	178.44	27	734
scaffold_247_region	23045	4790756	207.89	53	287
scaffold_248	114841	20397991	177.62	24	650
scaffold_248_region	25015	4311253	172.35	132	214
scaffold_249	114615	23562565	205.58	51	331
scaffold_249_region	81700	17011310	208.22	91	302
scaffold_250	114502	23405640	204.41	39	511
scaffold_250_region	37192	8389755	225.58	112	511
scaffold_251	113886	22543053	197.94	92	990
scaffold_251_region	26040	4419794	169.73	114	233
scaffold_252	113696	13411456	117.96	14	305
scaffold_252_region	28983	3373718	116.40	79	156
scaffold_253	113595	26422652	232.60	48	1873
scaffold_253_region	39854	9291357	233.13	167	306
scaffold_254	113551	20615711	181.55	10	388
scaffold_254_region	23602	5058236	214.31	143	253
scaffold_255	112688	22406828	198.84	59	14357
scaffold_255_region	35869	3910213	109.01	68	156
scaffold_256	112679	13111794	116.36	13	199
scaffold_256_region	19227	2225342	115.74	78	159
scaffold_257	112325	15408026	137.17	38	812
scaffold_257_region	23542	2775593	117.90	85	158
scaffold_258	111643	19536208	174.99	32	433
scaffold_258_region	25371	3942143	155.38	112	209
scaffold_259	110918	14341701	129.30	1	365
scaffold_259_region	20185	2345361	116.19	79	173
scaffold_260	110588	13002044	117.57	8	222
scaffold_260_region	33340	3702925	111.07	61	222
scaffold_261	109622	6486619	59.17	5	133
scaffold_261_region	27490	1537112	55.92	28	82
scaffold_262	108601	22632145	208.40	39	330
scaffold_262_region	39661	10181894	256.72	126	330
scaffold_263	108381	15564276	143.61	31	311
scaffold_263_region	43322	7125858	164.49	119	211
scaffold_264	108361	13308147	122.81	7	351
scaffold_264_region	21231	2590537	122.02	88	180
scaffold_265	107914	16575629	153.60	11	235
scaffold_265_region	14220	2368988	166.60	107	211
scaffold_266	107661	14869530	138.11	25	586
scaffold_266_region	18083	2087650	115.45	78	153
scaffold_267	107626	12597960	117.05	7	266
scaffold_267_region	15049	1616121	107.39	65	138
scaffold_268	107439	11713080	109.02	33	164
scaffold_268_region	22128	2330431	105.32	65	145
scaffold_269	107095	19940797	186.20	17	608
scaffold_269_region	49026	10487516	213.92	100	272
scaffold_270	106890	15313459	143.26	40	1048
scaffold_270_region	17548	1964168	111.93	89	143
scaffold_271	106168	18058626	170.09	22	378
scaffold_271_region	35636	5965809	167.41	111	232
scaffold_272	106019	16304298	153.79	41	1282
scaffold_272_region	18935	2133258	112.66	82	161
scaffold_273	105926	19828020	187.19	20	422
scaffold_273_region	12508	2201201	175.98	150	219
scaffold_274	105865	32549455	307.46	103	703
scaffold_274_region	33077	10986450	332.15	254	395
scaffold_275	105677	13712604	129.76	17	5430
scaffold_275_region	22378	2422435	108.25	73	151
scaffold_276	105111	12037991	114.53	2	214
scaffold_276_region	12301	1358574	110.44	80	139
scaffold_277	105012	11562253	110.10	13	270
scaffold_277_region	25650	2729775	106.42	68	147
scaffold_278	104839	11650134	111.12	0	177
scaffold_278_region	6253	566008	90.52	12	147
scaffold_279	103985	18981579	182.54	48	605
scaffold_279_region	17364	2978792	171.55	124	222
scaffold_280	103820	14567378	140.31	24	224
scaffold_280_region	21799	3821751	175.32	137	224
scaffold_281	103683	15985167	154.17	66	322
scaffold_281_region	8029	1166791	145.32	114	192
scaffold_282	103571	21690536	209.43	39	1937
scaffold_282_region	25730	5261922	204.51	150	254
scaffold_283	103448	41285193	399.09	20	935
scaffold_283_region	2061	652912	316.79	211	400
scaffold_284	103219	24059076	233.09	40	2413
scaffold_284_region	15708	1910056	121.60	84	162
scaffold_285	103141	14130874	137.01	4	219
scaffold_285_region	18958	3061691	161.50	116	197
scaffold_286	103055	15674719	152.10	35	1063
scaffold_286_region	49787	5590769	112.29	71	341
scaffold_287	103014	21592662	209.61	50	268
scaffold_287_region	72851	15552468	213.48	145	268
scaffold_288	103007	12426053	120.63	1	200
scaffold_288_region	10926	1784632	163.34	128	191
scaffold_289	102848	17005652	165.35	5	613
scaffold_289_region	27323	4739203	173.45	79	260
scaffold_290	102714	12852528	125.13	2	302
scaffold_290_region	41066	4888228	119.03	78	153
scaffold_291	102456	24159940	235.81	48	309
scaffold_291_region	49834	11723365	235.25	138	290
scaffold_292	102104	12957192	126.90	13	393
scaffold_292_region	15504	1863704	120.21	86	157
scaffold_293	101930	11659587	114.39	26	185
scaffold_293_region	17599	1995745	113.40	77	142
scaffold_294	101838	12461893	122.37	9	340
scaffold_294_region	7430	1017786	136.98	94	176
scaffold_295	101638	28840814	283.76	16	10419
scaffold_295_region	18131	3802027	209.70	161	257
scaffold_296	101602	12753939	125.53	32	310
scaffold_296_region	45200	5402581	119.53	85	165
scaffold_297	101211	18613240	183.91	52	504
scaffold_297_region	9048	1733185	191.55	168	216
scaffold_298	101189	11968373	118.28	63	359
scaffold_298_region	18542	2064796	111.36	76	145
scaffold_299	100555	11506862	114.43	4	177
scaffold_299_region	29167	3477796	119.24	84	177
scaffold_300	100522	14972788	148.95	58	274
scaffold_300_region	28286	5336080	188.65	90	261
scaffold_301	99544	16597541	166.74	9	235
scaffold_301_region	65627	11404299	173.77	112	235
scaffold_302	99402	10732515	107.97	0	201
